Syntax version=4
Thu Mar 15 12:30:14 2018
Starting process (2648443 clocks per sec)

LogRawData=false
VarHeader=1
D:		imu_acc_x	imu_acc_y	imu_acc_z	imu_gyro_x	imu_gyro_y	imu_gyro_z	imu_mag_x	imu_mag_y	imu_mag_z
D:	time(ms)	(0x20000230,3)	(0x20000232,3)	(0x20000234,3)	(0x2000022a,3)	(0x2000022c,3)	(0x2000022e,3)	(0x20000236,3)	(0x20000238,3)	(0x2000023a,3)
D:	242.16	-2124	660	15878	262	-186	-311	-3452	-1799	5398
D:	243.12	-2135	790	15792	402	-186	-311	-3452	-1799	5398
D:	244.02	-2135	790	15792	402	-186	-311	-3452	-1799	5398
D:	244.90	-2135	790	15792	402	-186	-311	-3452	-1799	5398
D:	245.78	-2135	790	15792	402	-186	-311	-3452	-1799	5398
D:	246.66	-2135	790	15792	404	-79	-218	-3452	-1799	5398
D:	247.53	-1972	620	15610	404	-79	-218	-3452	-1799	5398
D:	248.39	-1972	620	15610	404	-79	-218	-3452	-1799	5398
D:	249.24	-1972	620	15610	404	-79	-218	-3452	-1799	5398
D:	250.10	-1972	620	15610	404	-97	-219	-3452	-1799	5398
D:	251.15	-2061	674	15844	153	-97	-219	-3452	-1799	5398
D:	252.22	-2061	674	15844	153	-97	-219	-3460	-1844	5549
D:	253.20	-2061	674	15844	153	-97	-219	-3460	-1844	5549
D:	254.16	-2061	674	15844	153	-80	-212	-3460	-1844	5549
D:	255.14	-1705	686	15361	-45	-80	-212	-3460	-1844	5549
D:	256.01	-1705	686	15361	-45	-80	-212	-3460	-1844	5549
D:	256.89	-1705	686	15361	-45	-80	-212	-3460	-1844	5549
D:	257.78	-1705	686	15361	-45	-80	-212	-3460	-1844	5549
D:	258.66	-1705	686	15361	-185	-57	-227	-3460	-1844	5549
D:	259.53	-1977	894	16076	-185	-57	-227	-3460	-1844	5549
D:	260.40	-1977	894	16076	-185	-57	-227	-3460	-1844	5549
D:	261.24	-1977	894	16076	-185	-57	-227	-3460	-1844	5549
D:	262.09	-1977	894	16076	-185	-95	-189	-3460	-1844	5549
D:	263.00	-1811	963	15831	-238	-95	-189	-3460	-1844	5549
D:	263.87	-1811	963	15831	-238	-95	-189	-3460	-1844	5549
D:	264.73	-1811	963	15831	-238	-95	-189	-3460	-1844	5549
D:	265.68	-1811	963	15831	-238	-95	-189	-3460	-1844	5549
D:	266.53	-1811	963	15831	-206	-63	-214	-3460	-1844	5549
D:	267.36	-1962	987	15694	-206	-63	-214	-3460	-1844	5549
D:	268.21	-1962	987	15694	-206	-63	-214	-3460	-1844	5549
D:	269.09	-1962	987	15694	-206	-63	-214	-3460	-1844	5549
D:	270.08	-1962	987	15694	-206	-153	-153	-3460	-1844	5549
D:	271.11	-1906	964	15995	-246	-153	-153	-3460	-1844	5549
D:	272.10	-1906	964	15995	-246	-153	-153	-3439	-1795	5742
D:	273.09	-1906	964	15995	-246	-153	-153	-3439	-1795	5742
D:	274.01	-1906	964	15995	-246	-44	-256	-3439	-1795	5742
D:	275.00	-1756	961	15558	-315	-44	-256	-3439	-1795	5742
D:	275.94	-1756	961	15558	-315	-44	-256	-3439	-1795	5742
D:	276.81	-1756	961	15558	-315	-44	-256	-3439	-1795	5742
D:	277.69	-1756	961	15558	-315	-44	-256	-3439	-1795	5742
D:	278.59	-1756	961	15558	-431	-72	-85	-3439	-1795	5742
D:	279.46	-1976	948	15980	-431	-72	-85	-3439	-1795	5742
D:	280.36	-1976	948	15980	-431	-72	-85	-3439	-1795	5742
D:	281.22	-1976	948	15980	-431	-72	-85	-3439	-1795	5742
