Syntax version=4
Wed May 02 08:32:41 2018
Starting process (2533211 clocks per sec)

LogRawData=false
VarHeader=1
D:		imu_acc_x	imu_acc_y	imu_acc_z	imu_gyro_x	imu_gyro_y	imu_gyro_z	imu_mag_x	imu_mag_y	imu_mag_z	imu_status	imu_temp
D:	time(ms)	(0x20000236,3)	(0x20000238,3)	(0x2000023a,3)	(0x2000022a,3)	(0x2000022c,3)	(0x2000022e,3)	(0x20000230,3)	(0x20000232,3)	(0x20000234,3)	(0x20000120,1)	(0x2000023c,3)
D:	50652.01	-2036	89	-16163	2291	777	-164	460	1241	-3349	1	53
D:	50653.74	-1530	-111	-16482	2291	777	-164	460	1241	-3349	0	53
D:	50655.44	-1530	-111	-16482	2291	817	-264	460	1241	-3349	1	53
D:	50657.02	-1530	-111	-16482	2374	817	-264	460	1241	-3349	3	53
D:	50658.61	-1204	-347	-16225	2374	817	-264	460	1241	-3349	2	53
D:	50660.21	-1204	-347	-16225	2203	825	-232	451	1247	-3342	1	53
D:	50661.83	-1340	-466	-16217	2203	825	-232	451	1247	-3342	0	53
D:	50663.48	-1340	-466	-16217	2203	695	-132	451	1247	-3342	1	53
D:	50665.19	-1394	-504	-16455	1930	695	-132	451	1247	-3342	3	53
D:	50666.81	-1394	-504	-16455	1930	695	-132	451	1247	-3342	2	53
D:	50668.51	-1394	-504	-16455	1639	617	-143	451	1247	-3342	3	53
D:	50670.11	-1492	-549	-16320	1639	617	-143	451	1247	-3342	0	53
D:	50671.86	-1492	-549	-16320	1280	511	-79	451	1247	-3342	1	53
D:	50673.44	-1688	-699	-16570	1280	511	-79	451	1247	-3342	0	53
D:	50674.95	-1688	-699	-16570	1280	511	-79	451	1247	-3342	2	53
D:	50676.54	-1688	-699	-16570	775	425	-157	451	1247	-3342	3	53
D:	50678.15	-1734	-645	-16308	775	425	-157	451	1247	-3342	0	53
D:	50679.71	-1734	-645	-16308	434	329	-131	451	1247	-3342	1	53
D:	50681.22	-1453	-541	-16520	434	329	-131	448	1246	-3206	3	53
D:	50682.84	-1453	-541	-16520	434	329	-131	448	1246	-3206	2	53
D:	50684.45	-1453	-541	-16520	267	345	-154	448	1246	-3206	3	53
D:	50686.04	-1660	-607	-16544	267	345	-154	448	1246	-3206	0	53
D:	50687.64	-1660	-607	-16544	35	303	-124	448	1246	-3206	1	53
D:	50689.27	-1538	-569	-16514	35	303	-124	448	1246	-3206	3	53
D:	50690.84	-1538	-569	-16514	35	303	-124	448	1246	-3206	2	53
D:	50692.44	-1538	-569	-16514	18	265	-109	448	1246	-3206	3	53
D:	50694.23	-1509	-612	-16642	18	265	-109	448	1246	-3206	0	53
D:	50695.81	-1509	-612	-16642	-129	233	-111	448	1246	-3206	1	53
D:	50697.36	-1332	-209	-16139	-129	233	-111	448	1246	-3206	0	53
D:	50698.93	-1332	-209	-16139	-129	233	-111	448	1246	-3206	2	53
D:	50700.53	-1332	-209	-16139	-266	188	-89	455	1270	-3092	3	53
D:	50702.12	-1522	-239	-16199	-266	188	-89	455	1270	-3092	0	53
D:	50703.73	-1522	-239	-16199	-498	249	-69	455	1270	-3092	1	53
D:	50705.28	-1591	-192	-16527	-498	249	-69	455	1270	-3092	3	53
D:	50706.86	-1591	-192	-16527	-498	249	-69	455	1270	-3092	2	53
D:	50708.47	-1591	-192	-16527	-475	305	-109	455	1270	-3092	3	53
D:	50710.01	-1923	-283	-16420	-475	305	-109	455	1270	-3092	0	53
D:	50711.62	-1923	-283	-16420	-647	233	-10	455	1270	-3092	1	53
D:	50713.24	-1506	-315	-16721	-647	233	-10	455	1270	-3092	3	53
D:	50714.86	-1506	-315	-16721	-647	233	-10	455	1270	-3092	2	53
D:	50716.44	-1506	-315	-16721	-602	278	-77	455	1270	-3092	3	53
D:	50718.01	-2002	-670	-16456	-602	278	-77	455	1270	-3092	0	53
D:	50719.61	-2002	-670	-16456	-708	319	-131	455	1270	-3092	1	53
D:	50721.37	-1934	60	-16419	-708	319	-131	449	1265	-3318	0	53
D:	50722.95	-1934	60	-16419	-708	319	-131	449	1265	-3318	2	53
D:	50724.53	-1934	60	-16419	-979	435	-170	449	1265	-3318	3	53
D:	50726.15	-1854	41	-16765	-979	435	-170	449	1265	-3318	0	53
D:	50727.71	-1854	41	-16765	-1183	449	-234	449	1265	-3318	1	53
D:	50729.29	-1712	-370	-16121	-1183	449	-234	449	1265	-3318	3	53
D:	50730.85	-1712	-370	-16121	-1183	449	-234	449	1265	-3318	2	53
D:	50732.44	-1712	-370	-16121	-1480	353	-135	449	1265	-3318	3	53
D:	50734.01	-1144	-636	-17024	-1480	353	-135	449	1265	-3318	0	53
D:	50735.81	-1144	-636	-17024	-1423	411	-186	449	1265	-3318	1	53
D:	50737.44	-1313	947	-16056	-1423	411	-186	449	1265	-3318	0	53
D:	50738.99	-1313	947	-16056	-1423	411	-186	449	1265	-3318	2	53
D:	50740.62	-1313	947	-16056	-664	479	-141	427	1259	-3138	3	53
D:	50742.27	-2292	-382	-15399	-664	479	-141	427	1259	-3138	0	53
D:	50743.81	-2292	-382	-15399	209	542	-123	427	1259	-3138	1	53
D:	50745.38	-912	522	-16931	209	542	-123	427	1259	-3138	0	53
D:	50746.95	-912	522	-16931	209	542	-123	427	1259	-3138	2	53
D:	50748.53	-912	522	-16931	974	653	-159	427	1259	-3138	3	53
D:	50750.16	-2112	-19	-15699	974	653	-159	427	1259	-3138	0	53
D:	50751.75	-2112	-19	-15699	952	759	-91	427	1259	-3138	1	53
D:	50753.34	-1234	-467	-16418	952	759	-91	427	1259	-3138	0	53
D:	50754.96	-1234	-467	-16418	952	759	-91	427	1259	-3138	2	53
D:	50756.56	-1234	-467	-16418	1333	888	-126	427	1259	-3138	3	53
D:	50758.15	-1942	-837	-16262	1333	888	-126	427	1259	-3138	0	53
D:	50759.74	-1942	-837	-16262	1314	909	-166	427	1259	-3138	1	53
D:	50761.31	-2073	-336	-16231	1314	909	-166	432	1245	-3081	3	53
D:	50762.86	-2073	-336	-16231	1314	909	-166	432	1245	-3081	2	53
D:	50764.45	-2073	-336	-16231	1033	885	-87	432	1245	-3081	3	53
D:	50766.01	-1392	-318	-16367	1033	885	-87	432	1245	-3081	0	53
D:	50767.64	-1392	-318	-16367	790	752	-124	432	1245	-3081	1	53
D:	50769.28	-1578	-235	-16491	790	752	-124	432	1245	-3081	3	53
D:	50770.91	-1578	-235	-16491	790	752	-124	432	1245	-3081	2	53
D:	50772.53	-1578	-235	-16491	615	695	-130	432	1245	-3081	3	53
D:	50774.13	-1714	-73	-16474	615	695	-130	432	1245	-3081	0	53
D:	50775.73	-1714	-73	-16474	630	749	-71	432	1245	-3081	1	53
D:	50777.28	-1810	-87	-16562	630	749	-71	432	1245	-3081	3	53
D:	50778.85	-1810	-87	-16562	630	749	-71	432	1245	-3081	2	53
D:	50780.43	-1810	-87	-16562	1063	905	-78	432	1274	-3294	3	53
D:	50781.98	-1729	65	-16388	1063	905	-78	432	1274	-3294	0	53
D:	50783.56	-1729	65	-16388	1063	786	-140	432	1274	-3294	1	53
D:	50785.13	-1462	58	-16319	1269	786	-140	430	1274	-3294	3	53
D:	50786.72	-1462	58	-16319	1269	786	-140	430	1274	-3294	2	53
D:	50788.53	-1462	58	-16319	1418	735	-144	430	1274	-3294	3	53
D:	50790.16	-1669	-5	-16121	1418	735	-144	430	1274	-3294	0	53
D:	50791.72	-1669	-5	-16121	1623	842	-119	430	1274	-3294	1	53
D:	50793.38	-1597	-310	-16420	1623	842	-119	430	1274	-3294	0	53
D:	50794.97	-1597	-310	-16420	1623	842	-119	430	1274	-3294	2	53
D:	50796.60	-1597	-310	-16420	1601	771	-80	430	1274	-3294	3	53
D:	50798.37	-1618	-418	-16309	1601	771	-80	430	1274	-3294	2	53
D:	50799.93	-1618	-418	-16309	1486	896	-231	430	1274	-3294	1	53
D:	50801.56	-1471	-428	-16283	1486	896	-231	430	1274	-3294	0	53
D:	50803.16	-1471	-428	-16283	1486	896	-231	430	1274	-3294	2	54
D:	50804.73	-1471	-428	-16283	1599	1146	-203	398	1281	-3025	3	54
D:	50806.32	-1239	-693	-16431	1599	1146	-203	398	1281	-3025	2	54
D:	50807.90	-1239	-693	-16431	1650	1165	-157	398	1281	-3025	1	54
D:	50809.53	-1455	-743	-16298	1650	1165	-157	398	1281	-3025	0	54
D:	50811.13	-1455	-743	-16298	1650	1165	-157	398	1281	-3025	2	54
D:	50812.73	-1455	-743	-16298	1737	1123	-210	398	1281	-3025	3	54
D:	50814.29	-1163	-723	-16233	1737	1123	-210	398	1281	-3025	0	54
D:	50815.88	-1163	-723	-16233	1748	996	-150	398	1281	-3025	1	54
D:	50817.63	-1291	-624	-15934	1748	996	-150	398	1281	-3025	0	54
D:	50819.26	-1291	-624	-15934	1748	845	-165	398	1281	-3025	2	54
D:	50820.83	-1291	-624	-15934	1747	845	-165	398	1281	-3025	3	54
D:	50822.43	-1348	-509	-16063	1747	845	-165	398	1281	-3025	2	53
D:	50824.29	-1348	-509	-16063	1826	599	-69	404	1326	-3022	1	53
D:	50825.88	-1296	-438	-16555	1826	599	-69	404	1326	-3022	0	53
D:	50827.44	-1296	-438	-16555	1826	519	-101	404	1326	-3022	1	53
D:	50828.98	-1296	-438	-16555	1828	519	-101	404	1326	-3022	3	53
D:	50830.61	-1634	63	-16173	1828	519	-101	404	1326	-3022	2	53
D:	50832.22	-1634	63	-16173	2414	327	-10	404	1326	-3022	1	53
D:	50833.83	-1670	-2512	-17469	2414	327	-10	404	1326	-3022	0	53
D:	50835.44	-1670	-2512	-17469	2414	315	-109	404	1326	-3022	1	53
D:	50837.09	-1571	-425	-16576	2903	315	-109	404	1326	-3022	3	53
D:	50838.82	-1571	-425	-16576	2903	315	-109	404	1326	-3022	2	53
D:	50840.44	-1571	-425	-16576	1668	211	-70	404	1326	-3022	3	53
D:	50842.04	-1454	-335	-16346	1668	211	-70	404	1326	-3022	0	53
D:	50843.62	-1454	-335	-16346	1066	67	-178	404	1326	-3022	1	53
D:	50845.28	-1340	-729	-16753	1066	67	-178	391	1313	-3250	3	53
D:	50846.83	-1340	-729	-16753	1066	67	-178	391	1313	-3250	2	53
D:	50848.44	-1340	-729	-16753	1107	30	-113	391	1313	-3250	3	53
D:	50850.04	-1302	-670	-16433	1107	30	-113	391	1313	-3250	0	53
D:	50851.60	-1302	-670	-16433	817	10	-137	391	1313	-3250	1	53
D:	50853.21	-1160	-883	-16258	817	10	-137	391	1313	-3250	3	53
D:	50854.85	-1160	-883	-16258	817	10	-137	391	1313	-3250	2	53
D:	50856.44	-1160	-883	-16258	775	114	-134	391	1313	-3250	3	53
D:	50857.99	-1067	-1115	-16796	775	114	-134	391	1313	-3250	0	53
D:	50859.61	-1067	-1115	-16796	615	-23	-137	391	1313	-3250	1	53
D:	50861.18	-1234	-1093	-16282	615	-23	-137	391	1313	-3250	3	53
D:	50862.84	-1234	-1093	-16282	615	-23	-137	391	1313	-3250	2	53
D:	50864.44	-1234	-1093	-16282	475	-27	-80	399	1330	-3423	3	53
D:	50866.00	-1503	-1054	-16324	475	-27	-80	399	1330	-3423	0	53
D:	50867.61	-1503	-1054	-16324	185	-73	-74	399	1330	-3423	1	53
D:	50869.33	-1583	-851	-16315	185	-73	-74	399	1330	-3423	3	53
D:	50870.88	-1583	-851	-16315	185	-73	-74	399	1330	-3423	2	53
D:	50872.49	-1583	-851	-16315	157	-172	-59	399	1330	-3423	3	53
D:	50874.10	-1266	-743	-16261	157	-172	-59	399	1330	-3423	2	53
D:	50876.03	-1266	-743	-16261	-130	-48	-122	399	1330	-3423	1	53
D:	50877.62	-1370	-668	-16394	-130	-48	-122	399	1330	-3423	0	53
D:	50879.25	-1370	-668	-16394	-130	-129	-118	399	1330	-3423	2	53
D:	50880.81	-1370	-668	-16394	-221	-129	-118	399	1330	-3423	3	53
D:	50882.36	-1328	-541	-16363	-221	-129	-118	399	1330	-3423	2	53
D:	50884.11	-1328	-541	-16363	-345	-158	-141	399	1350	-3285	1	53
D:	50885.74	-1249	-508	-16255	-345	-158	-141	399	1350	-3285	0	53
D:	50887.46	-1249	-508	-16255	-345	-196	-121	399	1350	-3285	1	53
D:	50889.12	-1470	-378	-16139	-643	-196	-121	399	1350	-3285	3	53
D:	50890.73	-1470	-378	-16139	-643	-196	-121	399	1350	-3285	2	53
D:	50892.31	-1470	-378	-16139	-614	-233	-159	399	1350	-3285	1	53
D:	50893.87	-1704	-526	-16455	-614	-233	-159	399	1350	-3285	0	53
D:	50895.54	-1704	-526	-16455	-614	-239	-103	399	1350	-3285	1	53
D:	50897.15	-1716	-572	-16323	-757	-239	-103	399	1350	-3285	3	53
D:	50898.73	-1716	-572	-16323	-757	-239	-103	399	1350	-3285	2	53
D:	50900.29	-1716	-572	-16323	-877	-185	-48	399	1350	-3285	1	53
D:	50901.88	-1894	-525	-16284	-877	-185	-48	399	1350	-3285	0	53
D:	50903.44	-1894	-525	-16284	-877	-199	-112	399	1350	-3285	1	53
D:	50905.00	-1894	-525	-16284	-781	-199	-112	398	1348	-3077	3	53
D:	50906.62	-1559	-585	-16332	-781	-199	-112	398	1348	-3077	2	53
D:	50908.24	-1559	-585	-16332	-713	-104	-35	398	1348	-3077	1	53
D:	50909.92	-1832	-659	-16359	-713	-104	-35	398	1348	-3077	0	53
D:	50911.53	-1832	-659	-16359	-713	-137	-161	398	1348	-3077	1	53
D:	50913.12	-1334	-656	-16403	-582	-137	-161	398	1348	-3077	0	53
D:	50914.95	-1334	-656	-16403	-582	-137	-161	398	1348	-3077	2	53
D:	50916.56	-1334	-656	-16403	-405	-65	-117	398	1348	-3077	3	53
D:	50918.16	-1194	-618	-16212	-405	-65	-117	398	1348	-3077	0	53
D:	50919.75	-1194	-618	-16212	-265	-76	-116	398	1348	-3077	1	53
D:	50921.33	-1109	-624	-16373	-265	-76	-116	398	1348	-3077	0	53
D:	50922.91	-1109	-624	-16373	-265	-76	-116	398	1348	-3077	2	53
D:	50924.54	-1109	-624	-16373	-93	-93	-105	402	1309	-3096	3	53
D:	50926.14	-925	-618	-16654	-93	-93	-105	402	1309	-3096	0	52
D:	50927.74	-925	-618	-16654	-6	-20	-90	402	1309	-3096	1	52
D:	50929.31	-1055	-656	-16393	-6	-20	-90	402	1309	-3096	3	52
D:	50930.87	-1055	-656	-16393	-6	-20	-90	402	1309	-3096	2	52
D:	50932.43	-1055	-656	-16393	75	3	-112	402	1309	-3096	3	52
D:	50933.98	-1299	-668	-16459	75	3	-112	402	1309	-3096	0	52
D:	50935.81	-1299	-668	-16459	269	49	-90	402	1309	-3096	1	52
D:	50937.45	-1425	-557	-16186	269	49	-90	402	1309	-3096	0	52
D:	50939.01	-1425	-557	-16186	269	49	-90	402	1309	-3096	2	52
D:	50940.59	-1425	-557	-16186	255	26	-69	402	1309	-3096	3	52
D:	50942.20	-1881	-353	-16303	255	26	-69	402	1309	-3096	2	52
D:	50943.96	-1881	-353	-16303	374	-20	-81	402	1309	-3096	1	52
D:	50945.74	-1854	-565	-16205	374	-20	-81	402	1344	-3227	0	53
D:	50947.27	-1854	-565	-16205	374	105	-18	402	1344	-3227	2	53
D:	50948.88	-1854	-565	-16205	380	105	-18	401	1344	-3227	3	53
D:	50950.44	-1973	-456	-16231	380	105	-18	401	1344	-3227	2	53
D:	50952.01	-1973	-456	-16231	341	-18	8	401	1344	-3227	1	53
D:	50953.62	-1609	-393	-16305	341	-18	8	401	1344	-3227	0	53
D:	50955.28	-1609	-393	-16305	341	32	-99	401	1344	-3227	2	53
D:	50956.93	-1609	-393	-16305	275	32	-99	401	1344	-3227	3	53
D:	50958.73	-1507	-569	-16619	275	32	-99	401	1344	-3227	2	53
D:	50960.31	-1507	-569	-16619	201	-22	-132	401	1344	-3227	1	53
D:	50961.88	-1481	-552	-16258	201	-22	-132	401	1344	-3227	0	53
D:	50963.44	-1481	-552	-16258	201	44	-53	401	1344	-3227	1	53
D:	50965.00	-1481	-552	-16258	151	44	-53	401	1344	-3227	3	53
D:	50966.59	-1141	-603	-16395	151	44	-53	401	1344	-3227	2	53
D:	50968.16	-1141	-603	-16395	100	75	-11	395	1333	-3164	3	53
D:	50970.01	-1074	-785	-16597	100	75	-11	395	1333	-3164	0	53
D:	50971.62	-1074	-785	-16597	108	74	-81	395	1333	-3164	1	53
D:	50973.25	-1368	-789	-16481	108	74	-81	395	1333	-3164	3	53
D:	50974.80	-1368	-789	-16481	108	74	-81	395	1333	-3164	2	53
D:	50976.36	-1368	-789	-16481	81	119	-144	395	1333	-3164	3	53
D:	50977.95	-1155	-769	-16562	81	119	-144	395	1333	-3164	0	53
D:	50979.53	-1155	-769	-16562	81	94	-61	395	1333	-3164	1	53
D:	50981.16	-1546	-716	-16248	131	94	-61	395	1333	-3164	3	53
D:	50982.77	-1546	-716	-16248	131	94	-61	395	1333	-3164	2	53
D:	50984.36	-1546	-716	-16248	187	134	-110	395	1333	-3164	3	53
D:	50985.96	-1628	-808	-16199	187	134	-110	395	1333	-3164	0	53
D:	50987.60	-1628	-808	-16199	181	169	-147	395	1333	-3164	1	53
D:	50989.44	-1598	-766	-16315	181	169	-147	391	1342	-3031	0	53
D:	50990.98	-1598	-766	-16315	181	169	-147	391	1342	-3031	2	53
D:	50992.61	-1598	-766	-16315	168	175	-156	391	1342	-3031	3	53
D:	50994.20	-1639	-621	-16426	168	175	-156	391	1342	-3031	0	53
D:	50995.83	-1639	-621	-16426	101	204	-133	391	1342	-3031	1	53
D:	50997.44	-1437	-672	-16524	101	204	-133	391	1342	-3031	0	53
D:	50998.98	-1437	-672	-16524	101	204	-133	391	1342	-3031	2	53
D:	51000.56	-1437	-672	-16524	-16	145	-54	391	1342	-3031	3	53
D:	51002.13	-1461	-427	-16364	-16	145	-54	391	1342	-3031	0	53
D:	51003.75	-1461	-427	-16364	-5	90	-48	391	1342	-3031	1	53
D:	51005.31	-1400	-444	-16309	-5	90	-48	391	1342	-3031	0	53
D:	51006.88	-1400	-444	-16309	-5	90	-48	391	1342	-3031	2	53
D:	51008.53	-1400	-444	-16309	81	137	-90	390	1313	-3228	3	53
D:	51010.11	-1419	-522	-16618	81	137	-90	390	1313	-3228	0	53
D:	51011.79	-1419	-522	-16618	30	120	-99	390	1313	-3228	1	53
D:	51013.54	-1582	-303	-16195	30	120	-99	390	1313	-3228	0	53
D:	51015.12	-1582	-303	-16195	30	120	-99	390	1313	-3228	2	53
D:	51016.73	-1582	-303	-16195	99	81	-53	390	1313	-3228	3	53
D:	51018.31	-1609	-396	-16296	99	81	-53	390	1313	-3228	0	53
D:	51019.89	-1609	-396	-16296	139	153	2	390	1313	-3228	1	53
D:	51021.43	-1593	-686	-16511	139	153	2	390	1313	-3228	0	53
D:	51022.99	-1593	-686	-16511	139	153	2	390	1313	-3228	2	53
D:	51024.62	-1593	-686	-16511	125	102	-115	390	1313	-3228	3	53
D:	51026.28	-1478	-639	-16175	125	102	-115	390	1313	-3228	0	53
D:	51027.81	-1478	-639	-16175	286	161	-204	390	1313	-3228	1	53
D:	51029.36	-1348	-870	-16392	286	161	-204	394	1366	-3138	0	53
D:	51031.03	-1348	-870	-16392	286	161	-204	394	1366	-3138	2	53
D:	51032.68	-1348	-870	-16392	274	82	-12	394	1366	-3138	3	53
D:	51034.26	-1297	-925	-16152	274	82	-12	394	1366	-3138	0	53
D:	51035.84	-1297	-925	-16152	184	133	-89	394	1366	-3138	1	53
D:	51037.48	-1087	-957	-16329	184	133	-89	394	1366	-3138	0	53
D:	51039.15	-1087	-957	-16329	184	133	-89	394	1366	-3138	2	53
D:	51040.73	-1087	-957	-16329	200	112	-85	394	1366	-3138	3	53
D:	51042.31	-1227	-959	-16347	200	112	-85	394	1366	-3138	2	53
D:	51043.99	-1227	-959	-16347	215	161	-94	394	1366	-3138	1	53
D:	51045.62	-1211	-725	-16245	215	161	-94	394	1366	-3138	0	53
D:	51047.27	-1211	-725	-16245	215	76	-84	394	1366	-3138	2	53
D:	51048.83	-1211	-725	-16245	17	76	-84	378	1340	-3205	3	53
D:	51050.44	-1318	-646	-16382	17	76	-84	378	1340	-3205	2	53
D:	51052.00	-1318	-646	-16382	100	145	-70	378	1340	-3205	1	53
D:	51053.72	-1413	-535	-16753	100	145	-70	378	1340	-3205	0	53
D:	51055.36	-1413	-535	-16753	100	92	-100	378	1340	-3205	1	53
D:	51056.94	-1413	-535	-16753	81	92	-100	378	1340	-3205	3	53
D:	51058.53	-1561	-421	-16454	81	92	-100	378	1340	-3205	2	53
D:	51060.16	-1561	-421	-16454	-4	84	-86	378	1340	-3205	1	53
D:	51061.72	-1583	-488	-16582	-4	84	-86	378	1340	-3205	0	53
D:	51063.32	-1583	-488	-16582	-4	88	-70	378	1340	-3205	1	53
D:	51064.96	-1583	-488	-16582	-7	88	-70	378	1340	-3205	3	53
D:	51066.56	-1741	-399	-16380	-7	88	-70	378	1340	-3205	2	53
D:	51068.15	-1741	-399	-16380	-50	119	-49	386	1353	-3233	1	53
D:	51069.75	-1626	-497	-16420	-50	119	-49	386	1353	-3233	0	53
D:	51071.54	-1626	-497	-16420	-50	93	-143	386	1353	-3233	1	53
D:	51073.16	-1475	-625	-16517	-193	93	-143	386	1353	-3233	3	53
D:	51074.72	-1475	-625	-16517	-193	93	-143	386	1353	-3233	2	53
D:	51076.31	-1475	-625	-16517	-147	25	-81	386	1353	-3233	3	53
D:	51077.91	-1387	-953	-16179	-147	25	-81	386	1353	-3233	0	53
D:	51079.53	-1387	-953	-16179	-403	123	-167	386	1353	-3233	1	53
D:	51081.14	-1276	-481	-16672	-289	123	-167	386	1353	-3233	3	53
D:	51082.71	-1276	-481	-16672	-289	123	-167	386	1353	-3233	2	53
D:	51084.28	-1276	-481	-16672	-209	23	-77	386	1353	-3233	1	53
D:	51085.84	-1471	-773	-16263	-209	23	-77	386	1353	-3233	0	53
D:	51087.44	-1471	-773	-16263	-209	57	-19	386	1353	-3233	1	53
D:	51089.07	-1316	-831	-16156	57	57	-19	392	1324	-3196	3	53
D:	51090.71	-1316	-831	-16156	57	57	-19	392	1324	-3196	2	53
D:	51092.31	-1316	-831	-16156	-102	150	-85	392	1324	-3196	3	53
D:	51093.93	-1400	-725	-16205	-102	150	-85	392	1324	-3196	0	53
D:	51095.53	-1400	-725	-16205	-102	76	-27	392	1324	-3196	1	53
D:	51097.16	-1525	-626	-16151	-135	76	-27	392	1324	-3196	3	53
D:	51098.72	-1525	-626	-16151	-135	76	-27	392	1324	-3196	2	53
D:	51100.28	-1525	-626	-16151	-12	193	-71	392	1324	-3196	3	53
D:	51101.97	-1217	-718	-16581	-12	193	-71	392	1324	-3196	0	53
D:	51103.80	-1217	-718	-16581	-114	147	-120	392	1324	-3196	1	53
D:	51105.44	-1482	-729	-16375	-114	147	-120	392	1324	-3196	0	53
D:	51107.02	-1482	-729	-16375	-114	147	-120	392	1324	-3196	2	53
D:	51108.61	-1482	-729	-16375	14	8	-150	392	1324	-3383	3	53
D:	51110.27	-1325	-670	-16353	14	8	-150	392	1324	-3383	0	51
D:	51111.85	-1325	-670	-16353	-97	161	-45	392	1324	-3383	1	51
D:	51113.43	-1443	-709	-16296	-97	161	-45	376	1363	-3383	0	51
D:	51114.96	-1443	-709	-16296	-97	161	-45	376	1363	-3383	2	51
D:	51116.56	-1443	-709	-16296	48	174	-58	376	1363	-3383	3	51
D:	51118.16	-1348	-630	-16327	48	174	-58	376	1363	-3383	0	51
D:	51119.73	-1348	-630	-16327	-123	97	-115	376	1363	-3383	1	51
D:	51121.27	-1333	-733	-16681	-123	97	-115	376	1363	-3383	3	51
D:	51122.84	-1333	-733	-16681	-123	97	-115	376	1363	-3383	2	51
D:	51124.43	-1333	-733	-16681	-184	117	-14	376	1363	-3383	3	51
D:	51126.01	-1605	-766	-16229	-184	117	-14	376	1363	-3383	0	51
D:	51127.61	-1605	-766	-16229	-101	241	-61	376	1363	-3383	1	51
D:	51129.28	-1522	-542	-16375	-101	241	-61	376	1363	-3383	0	51
D:	51130.90	-1522	-542	-16375	-101	241	-61	376	1363	-3383	2	51
D:	51132.49	-1522	-542	-16375	-77	250	-117	382	1327	-3146	3	51
D:	51134.22	-1762	-407	-16391	-77	250	-117	382	1327	-3146	0	51
D:	51135.88	-1762	-407	-16391	-173	197	-78	382	1327	-3146	1	51
D:	51137.53	-1414	-519	-16105	-173	197	-78	382	1327	-3146	0	51
D:	51139.15	-1414	-519	-16105	-173	197	-78	382	1327	-3146	2	51
D:	51140.73	-1414	-519	-16105	-136	154	-55	382	1327	-3146	3	51
D:	51142.27	-1248	-553	-16234	-136	154	-55	382	1327	-3146	0	51
D:	51143.85	-1248	-553	-16234	-118	267	-76	382	1327	-3146	1	51
D:	51145.43	-1246	-578	-16360	-118	267	-76	382	1327	-3146	0	51
D:	51147.02	-1246	-578	-16360	-118	267	-76	382	1327	-3146	2	51
D:	51148.59	-1246	-578	-16360	-96	281	-131	382	1327	-3146	3	51
D:	51150.16	-1089	-776	-16655	-96	281	-131	382	1327	-3146	0	52
D:	51151.74	-1089	-776	-16655	-56	164	-103	382	1327	-3146	1	52
D:	51153.33	-1203	-767	-16338	-56	164	-103	384	1352	-3304	0	52
D:	51155.16	-1203	-767	-16338	-56	170	-174	384	1352	-3304	2	52
D:	51156.84	-1203	-767	-16338	-44	170	-174	384	1352	-3304	3	52
D:	51158.43	-1203	-903	-16345	-44	170	-174	384	1352	-3304	2	52
D:	51159.98	-1203	-903	-16345	76	73	-76	384	1352	-3304	1	52
D:	51161.59	-1510	-791	-16241	76	73	-76	384	1352	-3304	0	52
D:	51163.13	-1510	-791	-16241	76	73	-76	384	1352	-3304	2	52
D:	51164.73	-1510	-791	-16241	55	183	-137	384	1352	-3304	3	52
D:	51166.31	-1355	-838	-16372	55	183	-137	384	1352	-3304	0	52
D:	51167.87	-1355	-838	-16372	-89	145	-130	384	1352	-3304	1	52
D:	51169.49	-1448	-651	-16538	-89	145	-130	384	1352	-3304	0	52
D:	51171.09	-1448	-651	-16538	-89	145	-130	384	1352	-3304	2	52
D:	51172.73	-1448	-651	-16538	47	103	-129	379	1322	-3217	3	52
D:	51174.28	-1664	-504	-16366	47	103	-129	379	1322	-3217	2	52
D:	51175.90	-1664	-504	-16366	78	127	-127	379	1322	-3217	1	52
D:	51177.45	-1490	-431	-16285	78	127	-127	379	1322	-3217	0	52
D:	51179.01	-1490	-431	-16285	78	127	-127	379	1322	-3217	2	52
D:	51180.62	-1490	-431	-16285	1	58	-61	379	1322	-3217	3	52
D:	51182.15	-1427	-457	-16319	1	58	-61	379	1322	-3217	0	52
D:	51183.73	-1427	-457	-16319	-143	-32	-126	379	1322	-3217	1	52
D:	51185.31	-1276	-352	-16527	-143	-32	-126	379	1322	-3217	0	52
D:	51186.89	-1276	-352	-16527	-143	-32	-126	379	1322	-3217	2	52
D:	51188.43	-1276	-352	-16527	-20	32	-56	379	1322	-3217	3	52
D:	51190.01	-1277	-456	-16426	-20	32	-56	379	1322	-3217	0	52
D:	51191.61	-1277	-456	-16426	24	92	-178	379	1322	-3217	1	52
D:	51193.19	-1476	-685	-16188	24	92	-178	394	1333	-3396	3	52
D:	51194.88	-1476	-685	-16188	24	92	-178	394	1333	-3396	2	52
D:	51196.45	-1476	-685	-16188	24	-5	-48	394	1333	-3396	3	52
D:	51198.01	-1401	-695	-16480	24	-5	-48	394	1333	-3396	0	52
D:	51199.62	-1401	-695	-16480	125	-9	39	394	1333	-3396	1	52
D:	51201.28	-1537	-730	-16522	125	-9	39	394	1333	-3396	3	52
D:	51202.91	-1537	-730	-16522	125	-9	39	394	1333	-3396	2	52
D:	51204.71	-1537	-730	-16522	230	-15	-80	394	1333	-3396	3	52
D:	51206.26	-1486	-751	-16219	230	-15	-80	394	1333	-3396	0	52
