1523877354668662842,,50,,1523877354,668505560,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8861740885497950693)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877355656758310,,51,,1523877355,656643470,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, 0, -1.886035586885824511)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877355668675559,,51,,1523877355,668513374,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.886035586885824511)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877356578145458,,29,,1523877356,577983033,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877356656756637,,52,,1523877356,656645433,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, 0, -1.8861253859112760978)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877356668712142,,52,,1523877356,668520322,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8861253859112760978)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877357656748117,,53,,1523877357,656634380,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, 0, -1.8862066212153694167)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877357668693398,,53,,1523877357,668517766,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8862066212153694167)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877358582143779,,30,,1523877358,581818974,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877358656730087,,54,,1523877358,656628718,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, 0, -1.8861917188754879771)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877358668620095,,54,,1523877358,668492604,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8861917188754879771)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877359656728881,,55,,1523877359,656647127,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, 0, -1.8862905790666284478)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877359668676834,,55,,1523877359,668525410,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8862905790666284478)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877360584298034,,31,,1523877360,584155905,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877360656758481,,56,,1523877360,656662055,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, 0, -1.8707775430721669263)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877360668706809,,56,,1523877360,668544793,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8672303242585530647)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877361656715038,,57,,1523877361,656621878,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, 0, -1.8100691565747246692)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877361668788363,,57,,1523877361,668568474,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8104492753762861934)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877362589307761,,32,,1523877362,589149729,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877362656750916,,58,,1523877362,656635054,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, 0, -1.9772881258916688019)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877362668665523,,58,,1523877362,668521616,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.9948881834741438723)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877363656764333,,59,,1523877363,656648074,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.2965316636641945891)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877363668701037,,59,,1523877363,668542531,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.3153069078242185519)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877364593384100,,33,,1523877364,593216288,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877364656814735,,60,,1523877364,656660012,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.6657038471740421848)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877364668690322,,60,,1523877364,668540121,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.6785216559520272916)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877365656713378,,61,,1523877365,656621810,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.8928436527044123494)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877365668653433,,61,,1523877365,668520600,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.8989048367525422911)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877366598038334,,34,,1523877366,597740101,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877366656885517,,62,,1523877366,656707361,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.9186771723182762805)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877366668875674,,62,,1523877366,668638068,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.9186373425619902555)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877367656898991,,63,,1523877367,656721683,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.9144587209084220625)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877367668951111,,63,,1523877367,668642693,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.9146427557712595302)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877368602599453,,35,,1523877368,602312174,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877368656937288,,64,,1523877368,656720127,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.9373810176192081123)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877368668650525,,64,,1523877368,668509953,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.9412772259817852039)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877369656864330,,65,,1523877369,656693479,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 3.1228430759180318965)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877369668696486,,65,,1523877369,668519980,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 3.1228430759180318965)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877370608750273,,36,,1523877370,608561743,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877370656804761,,66,,1523877370,656657760,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 2.7447424069533763458)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877370668729425,,66,,1523877370,668517116,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 2.7447424069533763458)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877371656864920,,67,,1523877371,656669409,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 2.5526147711017532771)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877371668691228,,67,,1523877371,668500243,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 2.5526147711017532771)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877372610383019,,37,,1523877372,610240711,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877372656798892,,68,,1523877372,656657659,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 2.6695948830599953716)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877372668631786,,68,,1523877372,668492754,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 2.6695948830599953716)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877373656815444,,69,,1523877373,656656178,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 2.6945036260539172446)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877373668721269,,69,,1523877373,668516379,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 2.6945036260539172446)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877374612981304,,38,,1523877374,612832571,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877374656854381,,70,,1523877374,656696503,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 2.6908046300636678794)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877374668800148,,70,,1523877374,668562814,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 2.6908046300636678794)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877375656857006,,71,,1523877375,656670438,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 2.6376523670821732104)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877375668772146,,71,,1523877375,668540639,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 2.6376523670821732104)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877376615883333,,39,,1523877376,615699389,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877376656838777,,72,,1523877376,656674053,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 2.5768547958357523875)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877376668704550,,72,,1523877376,668517363,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 2.5768547958357523875)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877377656823597,,73,,1523877377,656667004,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 2.514457725494319007)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877377668694537,,73,,1523877377,668523433,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 2.514457725494319007)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877378618088392,,40,,1523877378,617916481,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877378656899140,,74,,1523877378,656682234,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 2.5176572627816837802)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877378668776106,,74,,1523877378,668527168,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 2.5176572627816837802)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
