rosbagTimestamp,northing,data,easting,data
1526291364457674725,,5548230.19835,,7422641.40801
1526291364509860099,,5548230.275,,7422641.45387
1526291364556704315,,5548230.33898,,7422641.47842
1526291364610780780,,5548230.38564,,7422641.49497
1526291364656944264,,5548230.43892,,7422641.51591
1526291364707976256,,5548230.48979,,7422641.53705
1526291364756630952,,5548230.56617,,7422641.56322
1526291364806352340,,5548230.62554,,7422641.58592
1526291364859357390,,5548230.68215,,7422641.60679
1526291364906149580,,5548230.75087,,7422641.62461
1526291364958732042,,5548230.82124,,7422641.64257
1526291365006147520,,5548230.87576,,7422641.65518
1526291365057773564,,5548230.93455,,7422641.67918
1526291365111022946,,5548230.98719,,7422641.69283
1526291365159813951,,5548231.04438,,7422641.71311
1526291365209963852,,5548231.06039,,7422641.72098
1526291365256032437,,5548231.1093,,7422641.7366
1526291365308830292,,5548231.17062,,7422641.75229
1526291365356539022,,5548231.21746,,7422641.76991
1526291365408256151,,5548231.27423,,7422641.79281
1526291365460704665,,5548231.35357,,7422641.8195
1526291365508252078,,5548231.40559,,7422641.8378
1526291365559801934,,5548231.45995,,7422641.86126
1526291365613532553,,5548231.5149,,7422641.88139
1526291365658707064,,5548231.56388,,7422641.90477
1526291365711952893,,5548231.61299,,7422641.9192
1526291365757669629,,5548231.67051,,7422641.92923
1526291365811598846,,5548231.72329,,7422641.9461
1526291365856611820,,5548231.78074,,7422641.97295
1526291365910008315,,5548231.83362,,7422641.99639
1526291365956271244,,5548231.88661,,7422642.01171
1526291366008492264,,5548231.94081,,7422642.03243
1526291366056428128,,5548232.00403,,7422642.05829
1526291366107994824,,5548232.06496,,7422642.07599
1526291366163763677,,5548232.10629,,7422642.08984
1526291366207217216,,5548232.15844,,7422642.11219
1526291366259409076,,5548232.21672,,7422642.13321
1526291366306741950,,5548232.26851,,7422642.15412
1526291366358970074,,5548232.32195,,7422642.17674
1526291366406680680,,5548232.41976,,7422642.20858
1526291366457872412,,5548232.46871,,7422642.22099
1526291366510898548,,5548232.52129,,7422642.23858
1526291366556501685,,5548232.58283,,7422642.26584
1526291366610178292,,5548232.63457,,7422642.28998
1526291366658384783,,5548232.66343,,7422642.30722
1526291366708922805,,5548232.71046,,7422642.31196
1526291366756469882,,5548232.7653,,7422642.32732
1526291366807739891,,5548232.82814,,7422642.35388
1526291366860897009,,5548232.87615,,7422642.38012
1526291366906171902,,5548232.94914,,7422642.4097
1526291366959187159,,5548233.0002,,7422642.42989
1526291367005847891,,5548233.05484,,7422642.44703
1526291367058550622,,5548233.10984,,7422642.46381
1526291367106359761,,5548233.16108,,7422642.48508
1526291367163407676,,5548233.20769,,7422642.50533
1526291367206414564,,5548233.26544,,7422642.52478
1526291367258492001,,5548233.31747,,7422642.54212
1526291367306620807,,5548233.36842,,7422642.57055
1526291367357399516,,5548233.4545,,7422642.60533
1526291367410930358,,5548233.51114,,7422642.62429
1526291367456584559,,5548233.56577,,7422642.6419
1526291367510979463,,5548233.61656,,7422642.66842
1526291367556367603,,5548233.67065,,7422642.68436
1526291367609050658,,5548233.71527,,7422642.70099
1526291367662458586,,5548233.76656,,7422642.71856
1526291367707702081,,5548233.82717,,7422642.74546
1526291367760165842,,5548233.88475,,7422642.77684
1526291367806756889,,5548233.9391,,7422642.80054
1526291367860829734,,5548233.97307,,7422642.81058
1526291367906389009,,5548234.02153,,7422642.83145
1526291367958711797,,5548234.07333,,7422642.85189
1526291368010914895,,5548234.13131,,7422642.88125
1526291368057723139,,5548234.17654,,7422642.90697
1526291368110679800,,5548234.23827,,7422642.93316
1526291368164125810,,5548234.29809,,7422642.9505
1526291368209558242,,5548234.35507,,7422642.97197
1526291368256593020,,5548234.40579,,7422642.99072
1526291368308553172,,5548234.47585,,7422643.01799
1526291368356314218,,5548234.52558,,7422643.04079
1526291368407404144,,5548234.5824,,7422643.06035
1526291368456792354,,5548234.62787,,7422643.0826
1526291368506657238,,5548234.68034,,7422643.10795
1526291368559718192,,5548234.73122,,7422643.12837
1526291368613056699,,5548234.78051,,7422643.14269
1526291368660091562,,5548234.83381,,7422643.16268
1526291368706397200,,5548234.89002,,7422643.18605
1526291368757670695,,5548234.94064,,7422643.21089
1526291368811086656,,5548234.99206,,7422643.23251
1526291368861900763,,5548235.05015,,7422643.25364
1526291368915016245,,5548235.10493,,7422643.27353
1526291368960969639,,5548235.16249,,7422643.29298
1526291369013933036,,5548235.21528,,7422643.30986
1526291369060221654,,5548235.2792,,7422643.33835
1526291369112920565,,5548235.31744,,7422643.3605
1526291369168849190,,5548235.37141,,7422643.38467
1526291369212417194,,5548235.43785,,7422643.4058
1526291369266273513,,5548235.48089,,7422643.41693
1526291369311292425,,5548235.53547,,7422643.43765
1526291369364453961,,5548235.5909,,7422643.46375
1526291369416959548,,5548235.65505,,7422643.48938
1526291369462897888,,5548235.70802,,7422643.50602
1526291369511150430,,5548235.77028,,7422643.53401
1526291369566502442,,5548235.82256,,7422643.55983
1526291369617082962,,5548235.87382,,7422643.57979
1526291369663146248,,5548235.93235,,7422643.59639
1526291369709223613,,5548235.99819,,7422643.62049
1526291369762245807,,5548236.0453,,7422643.64492
1526291369814640066,,5548236.09746,,7422643.6662
1526291369861008793,,5548236.16416,,7422643.6822
1526291369914210532,,5548236.20751,,7422643.69691
1526291369969681493,,5548236.26684,,7422643.72307
1526291370014484609,,5548236.31032,,7422643.74184
1526291370066827548,,5548236.36103,,7422643.76071
1526291370119207214,,5548236.42245,,7422643.78261
1526291370167661332,,5548236.4711,,7422643.80348
1526291370218032030,,5548236.52123,,7422643.82425
1526291370264070863,,5548236.58314,,7422643.85093
1526291370310389301,,5548236.63089,,7422643.8694
1526291370365209255,,5548236.68237,,7422643.8865
1526291370416417857,,5548236.74591,,7422643.90317
1526291370469594982,,5548236.81399,,7422643.92587
1526291370514949600,,5548236.86981,,7422643.95067
1526291370560476988,,5548236.92453,,7422643.97461
1526291370614136964,,5548236.97477,,7422644.00052
1526291370670119015,,5548237.01785,,7422644.00842
1526291370712866074,,5548237.0673,,7422644.02501
1526291370766227946,,5548237.12571,,7422644.05008
1526291370811870223,,5548237.18079,,7422644.07511
1526291370865627449,,5548237.23904,,7422644.09838
1526291370911046422,,5548237.2909,,7422644.11429
1526291370964225537,,5548237.33133,,7422644.12681
1526291371017052504,,5548237.39192,,7422644.14213
1526291371063103170,,5548237.43963,,7422644.16299
1526291371116435349,,5548237.4988,,7422644.18711
1526291371164926303,,5548237.55583,,7422644.20477
1526291371215305766,,5548237.61262,,7422644.22707
1526291371260719516,,5548237.66322,,7422644.25346
1526291371313904360,,5548237.72209,,7422644.27233
1526291371360034671,,5548237.76527,,7422644.28632
1526291371421084404,,5548237.83252,,7422644.31534
1526291371465751862,,5548237.89716,,7422644.34611
1526291371508855098,,5548237.8821,,7422644.28443
1526291371563709121,,5548237.93635,,7422644.30252
1526291371615178811,,5548238.00177,,7422644.32972
1526291371661019266,,5548238.0678,,7422644.35371
1526291371706533002,,5548238.1064,,7422644.36394
1526291371758625454,,5548238.15907,,7422644.38845
1526291371813204723,,5548238.20604,,7422644.41001
1526291371859805392,,5548238.26268,,7422644.42945
1526291371912209645,,5548238.3091,,7422644.43716
1526291371957068760,,5548238.36542,,7422644.45289
1526291372009390813,,5548238.41478,,7422644.4758
1526291372056054698,,5548238.4737,,7422644.50363
1526291372109697005,,5548238.5324,,7422644.52166
1526291372173674781,,5548238.57622,,7422644.54258
1526291372211594489,,5548238.64488,,7422644.57747
1526291372262675056,,5548238.70839,,7422644.6087
1526291372308701022,,5548238.75549,,7422644.63349
1526291372362483369,,5548238.81813,,7422644.66125
1526291372408874866,,5548238.86445,,7422644.67612
1526291372462137214,,5548238.92623,,7422644.69909
1526291372506571578,,5548238.97705,,7422644.7231
1526291372559899133,,5548239.02954,,7422644.74749
1526291372613139932,,5548239.08061,,7422644.76696
1526291372658627007,,5548239.13688,,7422644.78616
1526291372714674740,,5548239.19209,,7422644.80211
1526291372757633047,,5548239.2398,,7422644.82297
1526291372810779619,,5548239.29063,,7422644.84722
1526291372863878660,,5548239.34318,,7422644.86671
1526291372909271212,,5548239.38825,,7422644.89147
1526291372962592561,,5548239.44484,,7422644.91437
1526291373008480130,,5548239.5032,,7422644.92989
1526291373061637943,,5548239.5466,,7422644.95403
1526291373107866624,,5548239.60589,,7422644.97016
1526291373163150269,,5548239.65561,,7422644.99308
1526291373206793081,,5548239.71705,,7422645.01426
1526291373260634768,,5548239.76963,,7422645.03208
1526291373307368982,,5548239.80964,,7422645.04746
1526291373360260485,,5548239.9204,,7422645.08057
1526291373413204225,,5548239.95626,,7422645.08777
1526291373521984563,,5548240.07474,,7422645.13853
1526291373560838951,,5548240.1248,,7422645.15155
1526291373611670609,,5548240.15476,,7422645.16965
1526291373657330468,,5548240.218,,7422645.19407
1526291373710643508,,5548240.2765,,7422645.21318
1526291373756895860,,5548240.33074,,7422645.24392
1526291373809593656,,5548240.37091,,7422645.27386
1526291373862738653,,5548240.41265,,7422645.28496
1526291373911491448,,5548240.46156,,7422645.28806
1526291373962289999,,5548240.52065,,7422645.31731
1526291374014570501,,5548240.56906,,7422645.34141
1526291374060883558,,5548240.62869,,7422645.35898
1526291374113667492,,5548240.71184,,7422645.39097
1526291374164959440,,5548240.76116,,7422645.41674
1526291374212185482,,5548240.81614,,7422645.4352
1526291374258706726,,5548240.86978,,7422645.45722
1526291374311463341,,5548240.92777,,7422645.48575
1526291374359456161,,5548240.91487,,7422645.4932
1526291374410601403,,5548240.98818,,7422645.52588
1526291374456651949,,5548241.0251,,7422645.54969
1526291374509658869,,5548241.08839,,7422645.57066
1526291374562525198,,5548241.23245,,7422645.60902
1526291374615488206,,5548241.27155,,7422645.61078
1526291374661642487,,5548241.3265,,7422645.63114
1526291374710230676,,5548241.3844,,7422645.65322
1526291374766508291,,5548241.4261,,7422645.66708
1526291374806092601,,5548241.4776,,7422645.6831
1526291374860195494,,5548241.53168,,7422645.71228
1526291374912521958,,5548241.59585,,7422645.73684
1526291374958303996,,5548241.64334,,7422645.7602
1526291375011566415,,5548241.70486,,7422645.7883
1526291375057205840,,5548241.76096,,7422645.80654
1526291375110120442,,5548241.8138,,7422645.83236
1526291375166257272,,5548241.86557,,7422645.85471
1526291375209451459,,5548241.91615,,7422645.88313
1526291375262453894,,5548241.97438,,7422645.90796
1526291375308417305,,5548242.02323,,7422645.91452
1526291375361495363,,5548242.08894,,7422645.93444
1526291375407425666,,5548242.14361,,7422645.94896
1526291375460507930,,5548242.19026,,7422645.96706
1526291375512986387,,5548242.2428,,7422645.98763
1526291375559756953,,5548242.29994,,7422646.01077
1526291375616352261,,5548242.35586,,7422646.02829
1526291375659150445,,5548242.41523,,7422646.05122
1526291375711491548,,5548242.47499,,7422646.0725
1526291375757196696,,5548242.50092,,7422646.08707
1526291375813006222,,5548242.72431,,7422646.15308
1526291375856032031,,5548242.78554,,7422646.17544
1526291375909160701,,5548242.8343,,7422646.21386
1526291375962061962,,5548242.89223,,7422646.24668
1526291376007784518,,5548242.91369,,7422646.26263
1526291376060818056,,5548242.97565,,7422646.28596
1526291376108644628,,5548243.02571,,7422646.29814
1526291376164399592,,5548243.07232,,7422646.30633
1526291376208177358,,5548243.14529,,7422646.27278
1526291376261081350,,5548243.20523,,7422646.29465
1526291376307283130,,5548243.25287,,7422646.30847
1526291376361726346,,5548243.31948,,7422646.33055
1526291376413752778,,5548243.37192,,7422646.34551
1526291376460180505,,5548243.45857,,7422646.36658
1526291376516323379,,5548243.54458,,7422646.4189
1526291376558092309,,5548243.58718,,7422646.44709
1526291376612706663,,5548243.632,,7422646.46337
1526291376669737919,,5548243.71381,,7422646.48579
1526291376709699592,,5548243.77538,,7422646.49731
1526291376756358374,,5548243.81258,,7422646.48913
1526291376809448732,,5548243.89321,,7422646.51608
1526291376862205063,,5548243.9418,,7422646.56654
1526291376908102116,,5548244.01477,,7422646.54648
1526291376960957180,,5548244.12292,,7422646.58086
1526291377007207914,,5548244.16684,,7422646.55607
1526291377063049989,,5548244.23848,,7422646.57692
1526291377116240473,,5548244.29118,,7422646.59917
1526291377170920220,,5548244.3238,,7422646.68962
1526291377213099179,,5548244.30368,,7422646.68396
1526291377266947988,,5548244.3685,,7422646.71426
1526291377319289608,,5548244.41666,,7422646.74312
1526291377363664246,,5548244.33262,,7422646.73379
1526291377411157288,,5548244.40515,,7422646.70584
1526291377456791298,,5548244.45987,,7422646.71665
1526291377509787107,,5548244.51635,,7422646.74659
1526291377566203223,,5548244.57059,,7422646.77804
1526291377608847566,,5548244.63684,,7422646.81266
1526291377656081229,,5548244.66575,,7422646.86439
1526291377713116671,,5548244.73103,,7422646.87643
1526291377766307705,,5548244.7844,,7422646.89117
1526291377812046081,,5548244.84477,,7422646.93393
1526291377868437274,,5548244.89414,,7422646.91782
1526291377915041840,,5548244.9323,,7422646.93305
1526291377965578167,,5548244.99571,,7422646.94578
1526291378018479557,,5548245.045,,7422646.98576
1526291378064819043,,5548245.09845,,7422647.02031
1526291378117860553,,5548245.13581,,7422647.09114
1526291378166390574,,5548245.20491,,7422647.10777
1526291378215349871,,5548245.26428,,7422647.11746
1526291378261064815,,5548245.32425,,7422647.13766
1526291378314426995,,5548245.37979,,7422647.16842
1526291378360574218,,5548245.44324,,7422647.15299
1526291378412934302,,5548245.50927,,7422647.17686
1526291378466499657,,5548245.55043,,7422647.18951
1526291378511937726,,5548245.61175,,7422647.20543
1526291378563041921,,5548245.67593,,7422647.21614
1526291378619939315,,5548245.71676,,7422647.27784
1526291378666140355,,5548245.94778,,7422647.32856
1526291378711877774,,5548246.01286,,7422647.35337
1526291378757876456,,5548246.07518,,7422647.37742
1526291378816553491,,5548246.11517,,7422647.39423
1526291378856871640,,5548246.17452,,7422647.41836
1526291378915201118,,5548246.19847,,7422647.42909
1526291378960974104,,5548246.26589,,7422647.44665
1526291379013940829,,5548246.31482,,7422647.4729
1526291379067044521,,5548246.3471,,7422647.48494
1526291379111324958,,5548246.27713,,7422647.48942
1526291379166681292,,5548246.33167,,7422647.51301
1526291379209995588,,5548246.38248,,7422647.5252
1526291379263386148,,5548246.45004,,7422647.54587
1526291379308964532,,5548246.53509,,7422647.58767
1526291379362196558,,5548246.59434,,7422647.5933
1526291379408574040,,5548246.64001,,7422647.60172
1526291379460828594,,5548246.70337,,7422647.63056
1526291379513976185,,5548246.74878,,7422647.67036
1526291379560610591,,5548246.79654,,7422647.68776
1526291379612815970,,5548246.84203,,7422647.70931
1526291379725420414,,5548246.97203,,7422647.77098
1526291379811968037,,5548247.09745,,7422647.8031
1526291379865398615,,5548247.15852,,7422647.8238
1526291379910050486,,5548247.20988,,7422647.84912
1526291379963060918,,5548247.25955,,7422647.87598
1526291380017330714,,5548247.32111,,7422647.90122
1526291380061578829,,5548247.38758,,7422647.92056
1526291380114982005,,5548247.42662,,7422647.91348
1526291380162652718,,5548247.47912,,7422647.93692
1526291380213424496,,5548247.52955,,7422647.96223
1526291380258553499,,5548247.58657,,7422647.98108
1526291380314988893,,5548247.63871,,7422647.9909
1526291380365288116,,5548247.70282,,7422648.01939
1526291380411142200,,5548247.7681,,7422648.04373
1526291380457938905,,5548247.8323,,7422648.0659
1526291380510053195,,5548247.87615,,7422648.0978
1526291380563319730,,5548247.93616,,7422648.12755
1526291380617043956,,5548247.97496,,7422648.13659
1526291380664432312,,5548248.02234,,7422648.14264
1526291380708710565,,5548248.07957,,7422648.1591
1526291380761597282,,5548248.13589,,7422648.18796
1526291380814835367,,5548248.18948,,7422648.19996
1526291380860617264,,5548248.24321,,7422648.21553
1526291380909368597,,5548248.30343,,7422648.24361
1526291380955671273,,5548248.36096,,7422648.2787
1526291381007313377,,5548248.42702,,7422648.28693
1526291381060472398,,5548248.48791,,7422648.30727
1526291381106342025,,5548248.55296,,7422648.34807
1526291381162121607,,5548248.59882,,7422648.36878
1526291381211077572,,5548248.64666,,7422648.38105
1526291381257424614,,5548248.71903,,7422648.40274
1526291381309199442,,5548248.76698,,7422648.40725
1526291381365054233,,5548248.82659,,7422648.42614
1526291381407843001,,5548248.87433,,7422648.45845
1526291381468946153,,5548248.90624,,7422648.46989
1526291381507388021,,5548248.95669,,7422648.48136
1526291381562770687,,5548249.00883,,7422648.50396
1526291381613808077,,5548249.05112,,7422648.52832
1526291381659525250,,5548249.10949,,7422648.54336
1526291381715655478,,5548249.18228,,7422648.57389
1526291381758140033,,5548249.24551,,7422648.59904
1526291381811447263,,5548249.29201,,7422648.61474
1526291381869823114,,5548249.3476,,7422648.64216
1526291381910663830,,5548249.41164,,7422648.66266
1526291381963562097,,5548249.44581,,7422648.65886
1526291382011090430,,5548249.50256,,7422648.68343
1526291382063365575,,5548249.57083,,7422648.71891
1526291382118927122,,5548249.61948,,7422648.73954
1526291382167660049,,5548249.67339,,7422648.76825
1526291382209391138,,5548249.76688,,7422648.81626
1526291382263933164,,5548249.81933,,7422648.84304
1526291382309679915,,5548249.89097,,7422648.88883
1526291382364998915,,5548249.94596,,7422648.90704
1526291382414446241,,5548250.00575,,7422648.92665
1526291382464123671,,5548250.05673,,7422648.95233
1526291382516550885,,5548250.0361,,7422648.91766
1526291382562407195,,5548250.09294,,7422648.9359
1526291382615315729,,5548250.15607,,7422648.95496
1526291382661173834,,5548250.21098,,7422648.97878
1526291382716485676,,5548250.25832,,7422648.99952
1526291382762059059,,5548250.33099,,7422649.03876
1526291382814023303,,5548250.38862,,7422649.05367
1526291382860269287,,5548250.45263,,7422649.07596
1526291382912726931,,5548250.50965,,7422649.09469
1526291382965659293,,5548250.56112,,7422649.11226
1526291383011371238,,5548250.61837,,7422649.12812
1526291383064642209,,5548250.68316,,7422649.16045
1526291383117365963,,5548250.73171,,7422649.17559
1526291383171117819,,5548250.76952,,7422649.17626
1526291383216568131,,5548250.82729,,7422649.19428
1526291383262623663,,5548250.89037,,7422649.22956
1526291383315783177,,5548250.94814,,7422649.26083
1526291383361757214,,5548251.00456,,7422649.29518
1526291383414130769,,5548251.08887,,7422649.3365
1526291383457129292,,5548251.32551,,7422649.38348
1526291383509528666,,5548251.38303,,7422649.4188
1526291383557322053,,5548251.42929,,7422649.42544
1526291383610614935,,5548251.4862,,7422649.45108
1526291383657264697,,5548251.50936,,7422649.45237
1526291383709304036,,5548251.61533,,7422649.45773
1526291383765637491,,5548251.67003,,7422649.47021
1526291383808648623,,5548251.66213,,7422649.47809
1526291383865408891,,5548251.74748,,7422649.52468
1526291383914011055,,5548251.8059,,7422649.53674
1526291383966955829,,5548251.85975,,7422649.5565
1526291384012685092,,5548251.92129,,7422649.56992
1526291384060311446,,5548251.96887,,7422649.60032
1526291384119522081,,5548251.97408,,7422649.59944
1526291384167724242,,5548252.00367,,7422649.61706
1526291384216323590,,5548251.94108,,7422649.63751
1526291384261519306,,5548251.99772,,7422649.65695
1526291384308101603,,5548252.12491,,7422649.74615
1526291384359829256,,5548252.18391,,7422649.78173
1526291384414744989,,5548252.22716,,7422649.79107
1526291384455664707,,5548252.30615,,7422649.81644
1526291384505920991,,5548252.35565,,7422649.82944
1526291384558675724,,5548252.42558,,7422649.85289
1526291384605402291,,5548252.4571,,7422649.85251
1526291384658768082,,5548252.50551,,7422649.8766
1526291384705296009,,5548252.56229,,7422649.91168
1526291384756590329,,5548252.61674,,7422649.92869
1526291384805769402,,5548252.68311,,7422649.94183
1526291384856061473,,5548252.73523,,7422649.95344
1526291384915567088,,5548252.78804,,7422649.96829
1526291384961340856,,5548252.8492,,7422650.0082
1526291385013426433,,5548252.89109,,7422649.98302
1526291385058227955,,5548252.9218,,7422649.71888
1526291385111558412,,5548252.98678,,7422649.72543
1526291385167321919,,5548253.03637,,7422649.74477
1526291385210325655,,5548253.09434,,7422649.77496
1526291385264091591,,5548253.1583,,7422649.82661
1526291385309932996,,5548253.22782,,7422649.83931
1526291385362439324,,5548253.29202,,7422649.86148
1526291385407810047,,5548253.33902,,7422649.88102
1526291385461406878,,5548253.39108,,7422649.89609
1526291385507299752,,5548253.45394,,7422649.88316
1526291385562664373,,5548253.511,,7422649.89854
1526291385613316976,,5548253.56982,,7422649.94701
1526291385661315543,,5548253.61514,,7422649.98001
1526291385713990263,,5548253.67216,,7422649.98537
1526291385759528406,,5548253.72254,,7422650.01426
1526291385812507377,,5548253.77156,,7422650.04767
1526291385861632650,,5548253.82553,,7422650.05979
1526291385910528149,,5548253.88466,,7422650.02221
1526291385956735753,,5548253.94296,,7422650.04156
1526291386009144946,,5548253.99378,,7422650.1176
1526291386065705007,,5548254.05445,,7422650.13996
1526291386111835571,,5548254.11634,,7422650.15517
1526291386159935417,,5548254.17249,,7422650.17018
1526291386210174695,,5548254.21978,,7422650.18221
1526291386256531666,,5548254.27549,,7422650.20151
1526291386309768833,,5548254.32336,,7422650.22464
1526291386357717738,,5548254.37795,,7422650.24464
1526291386408806647,,5548254.44307,,7422650.26742
1526291386462042806,,5548254.50027,,7422650.28639
1526291386507977737,,5548254.5465,,7422650.28157
1526291386559073907,,5548254.6021,,7422650.29562
1526291386613413365,,5548254.66214,,7422650.34948
1526291386661180005,,5548254.71479,,7422650.3753
1526291386716101343,,5548254.75982,,7422650.37655
1526291386761558175,,5548254.80908,,7422650.39385
1526291386812961623,,5548254.86613,,7422650.43609
1526291386859892169,,5548254.92019,,7422650.46647
1526291386911980767,,5548254.98347,,7422650.47597
1526291386965053206,,5548255.03471,,7422650.48364
1526291387010519248,,5548255.09658,,7422650.50005
1526291387063490059,,5548255.16092,,7422650.52568
1526291387111450946,,5548255.20144,,7422650.5567
1526291387170213833,,5548255.25974,,7422650.56422
1526291387215099543,,5548255.30997,,7422650.57748
1526291387265611602,,5548255.36961,,7422650.59505
1526291387315253204,,5548255.42188,,7422650.62147
1526291387365661992,,5548255.46488,,7422650.64799
1526291387415408338,,5548255.53824,,7422650.65167
1526291387465189936,,5548255.59082,,7422650.6831
1526291387515175194,,5548255.63707,,7422650.71528
1526291387565353267,,5548255.69129,,7422650.73516
1526291387615334921,,5548255.74591,,7422650.75313
1526291387665166138,,5548255.80134,,7422650.76623
1526291387715182473,,5548255.86071,,7422650.7894
1526291387765139892,,5548255.91359,,7422650.79912
1526291387815108521,,5548255.97331,,7422650.83638
1526291387865533093,,5548256.0277,,7422650.87011
1526291387915092353,,5548256.08836,,7422650.90631
1526291387964839812,,5548256.14227,,7422650.92177
1526291388015629020,,5548256.19493,,7422650.89627
1526291388064918356,,5548256.23894,,7422650.91684
1526291388115076331,,5548256.29539,,7422650.93663
1526291388165462614,,5548256.35284,,7422650.96348
1526291388215266012,,5548256.4094,,7422650.98888
1526291388265069139,,5548256.46258,,7422651.00338
1526291388315243209,,5548256.51581,,7422651.02766
1526291388365169636,,5548256.57198,,7422651.00269
1526291388415163825,,5548256.6168,,7422651.01849
1526291388466816457,,5548256.68112,,7422651.04544
1526291388515154623,,5548256.7404,,7422651.08699
1526291388565481449,,5548256.79677,,7422651.11239
1526291388619633337,,5548256.85342,,7422651.13064
1526291388665231427,,5548256.90574,,7422651.14094
1526291388715933304,,5548256.9636,,7422651.15323
1526291388765152915,,5548257.0189,,7422651.17492
1526291388815635090,,5548257.07148,,7422651.20575
1526291388865064467,,5548257.12683,,7422651.26336
1526291388915463008,,5548257.17669,,7422651.27661
1526291388965485958,,5548257.22454,,7422651.30117
1526291389014786800,,5548257.29279,,7422651.36434
1526291389066848002,,5548257.34714,,7422651.4137
1526291389115492244,,5548257.3969,,7422651.44664
1526291389168475564,,5548257.45963,,7422651.45566
1526291389215263724,,5548257.50522,,7422651.4568
1526291389266283097,,5548257.58831,,7422651.76256
1526291389315147715,,5548257.64693,,7422651.78597
1526291389365262011,,5548257.68912,,7422651.80388
1526291389416448453,,5548257.7471,,7422651.82059
1526291389464801049,,5548257.7928,,7422651.86589
1526291389517013697,,5548257.83446,,7422651.88188
1526291389564888249,,5548257.90375,,7422651.8984
1526291389636693800,,5548257.9542,,7422651.91023
1526291389715347495,,5548258.07094,,7422651.95297
1526291389765295648,,5548258.11726,,7422651.96808
1526291389814745636,,5548258.1727,,7422651.99335
1526291389866082789,,5548258.22411,,7422652.0151
1526291389915348777,,5548258.28131,,7422652.03418
1526291389967873429,,5548258.35242,,7422652.0654
1526291390015800145,,5548258.40094,,7422652.06909
1526291390066528740,,5548258.4587,,7422652.08842
1526291390120412720,,5548258.51565,,7422652.1118
1526291390167431209,,5548258.57109,,7422652.13683
1526291390217951200,,5548258.62036,,7422652.1533
1526291390265246747,,5548258.66495,,7422652.17184
1526291390417221945,,5548258.82988,,7422652.24166
1526291390468519472,,5548258.86485,,7422652.24658
1526291390525083890,,5548258.91896,,7422652.41492
1526291390616177790,,5548259.02182,,7422652.45615
1526291390665401056,,5548259.07247,,7422652.47979
1526291390715290102,,5548259.1324,,7422652.5019
1526291390769747841,,5548259.18265,,7422652.51456
1526291390815345105,,5548259.24793,,7422652.53854
1526291390867378146,,5548259.3018,,7422652.51903
1526291390915357223,,5548259.37076,,7422652.55786
1526291390965771778,,5548259.43084,,7422652.58319
1526291391015191026,,5548259.50855,,7422652.49159
1526291391065139019,,5548259.55743,,7422652.52165
1526291391117396858,,5548259.62017,,7422652.54189
1526291391165948489,,5548259.67082,,7422652.55253
1526291391216478555,,5548259.72174,,7422652.58275
1526291391264790033,,5548259.78021,,7422652.604
1526291391315827388,,5548259.82795,,7422652.62271
1526291391365439822,,5548259.87762,,7422652.64992
1526291391415280271,,5548259.90136,,7422652.63654
1526291391465298216,,5548259.95317,,7422652.64361
1526291391522106730,,5548260.05599,,7422652.55941
1526291391568656534,,5548260.0996,,7422652.58176
1526291391668300228,,5548260.21057,,7422652.63934
1526291391715118114,,5548260.26681,,7422652.6608
1526291391765257194,,5548260.32383,,7422652.67941
1526291391817283385,,5548260.36924,,7422652.69307
1526291391867625247,,5548260.40902,,7422652.69854
1526291391921136526,,5548260.46919,,7422652.71755
1526291391969740216,,5548260.51746,,7422652.73854
1526291392015040542,,5548260.54745,,7422652.81869
1526291392065237083,,5548260.60518,,7422652.83958
1526291392115365917,,5548260.65659,,7422652.86156
1526291392173670568,,5548260.70649,,7422652.88508
1526291392214856252,,5548260.7553,,7422652.90738
1526291392264833921,,5548260.81143,,7422652.92335
1526291392314957171,,5548260.87087,,7422652.9414
1526291392365077900,,5548260.91652,,7422652.96402
1526291392414925223,,5548260.97689,,7422652.99449
1526291392469188080,,5548261.03098,,7422653.01126
1526291392525171722,,5548261.10128,,7422652.99593
1526291392565427826,,5548261.15906,,7422653.01299
1526291392618548824,,5548261.20835,,7422653.02779
1526291392665104736,,5548261.25773,,7422653.03614
1526291392719196376,,5548261.32944,,7422653.06463
1526291392765103033,,5548261.37995,,7422653.08481
1526291392825246334,,5548261.43469,,7422653.10732
1526291392915375073,,5548261.55876,,7422653.15614
1526291392965539150,,5548261.6127,,7422653.18293
1526291393014833826,,5548261.64769,,7422653.26292
1526291393067526334,,5548261.69922,,7422653.2898
1526291393115069687,,5548261.7572,,7422653.3058
1526291393169096010,,5548261.81834,,7422653.32184
1526291393225373696,,5548261.86531,,7422653.33004
1526291393265710878,,5548261.92486,,7422653.35333
1526291393318385502,,5548261.98411,,7422653.38415
1526291393365235738,,5548262.04545,,7422653.412
1526291393416786634,,5548262.09616,,7422653.43124
1526291393464834187,,5548262.16126,,7422653.45485
1526291393516844950,,5548262.24469,,7422653.48052
1526291393567465096,,5548262.31712,,7422653.51081
1526291393618043353,,5548262.37594,,7422653.53314
1526291393664919821,,5548262.43275,,7422653.55318
1526291393717287861,,5548262.47637,,7422653.56312
1526291393765018031,,5548262.53446,,7422653.58413
1526291393820174773,,5548262.59327,,7422653.60717
1526291393865416863,,5548262.6476,,7422653.62001
1526291393915088128,,5548262.7095,,7422653.63439
1526291393967938592,,5548262.76828,,7422653.65935
