Syntax version=4
Wed May 02 10:41:51 2018
Starting process (2533211 clocks per sec)

LogRawData=false
VarHeader=1
D:		imu_acc_x	imu_acc_y	imu_acc_z	imu_gyro_x	imu_gyro_y	imu_gyro_z	imu_mag_x	imu_mag_y	imu_mag_z
D:	time(ms)	(0x20000236,3)	(0x20000238,3)	(0x2000023a,3)	(0x2000022a,3)	(0x2000022c,3)	(0x2000022e,3)	(0x20000230,3)	(0x20000232,3)	(0x20000234,3)
D:	260.93	-1803	130	15972	46	98	192	1553	653	5704
D:	261.86	-1803	130	15972	45	46	-49	1553	653	5704
D:	262.75	-1803	130	15972	45	46	-49	1553	653	5704
D:	263.65	-1533	94	15651	45	46	-49	1553	653	5704
D:	264.58	-1533	94	15651	45	46	-49	1553	653	5704
D:	265.48	-1533	94	15651	45	66	-86	1553	653	5704
D:	266.39	-1533	94	15651	93	66	-86	1553	653	5473
D:	267.26	-1533	94	15651	93	66	-86	1540	610	5473
D:	268.18	-1829	76	15630	93	66	-86	1540	610	5473
D:	269.11	-1829	76	15630	93	66	-86	1540	610	5473
D:	270.01	-1829	76	15630	-58	89	-13	1540	610	5473
D:	270.91	-1829	76	15630	-58	89	-13	1540	610	5473
D:	271.93	-1850	134	15974	-58	89	-13	1540	610	5473
D:	272.93	-1850	134	15974	-58	89	-13	1540	610	5473
D:	273.85	-1850	134	15974	94	57	-52	1540	610	5473
D:	274.74	-1850	134	15974	94	57	-52	1540	610	5473
D:	275.64	-1659	132	15552	94	57	-52	1540	610	5473
D:	276.58	-1659	132	15552	94	57	-52	1540	610	5473
D:	277.47	-1659	132	15552	94	113	-75	1540	610	5473
D:	278.35	-1659	132	15552	237	113	-75	1540	610	5473
D:	279.25	-1659	132	15552	237	113	-75	1540	610	5473
D:	280.11	-1788	106	15859	237	113	-75	1540	610	5473
D:	281.00	-1788	106	15859	237	113	-75	1540	610	5473
D:	281.89	-1788	106	15859	56	87	21	1540	610	5473
D:	282.77	-1788	106	15859	56	87	21	1540	610	5473
D:	283.67	-1670	137	15707	56	87	21	1540	610	5473
D:	284.57	-1670	137	15707	56	87	21	1540	610	5473
D:	285.66	-1670	137	15707	56	-7	9	1540	610	5473
D:	286.63	-1670	137	15707	80	-7	9	1544	665	5480
D:	287.60	-1632	31	15604	80	-7	9	1544	665	5480
D:	288.57	-1632	31	15604	80	-7	9	1544	665	5480
D:	289.57	-1632	31	15604	80	46	4	1544	665	5480
D:	290.55	-1632	31	15604	1	46	4	1544	665	5480
D:	291.47	-1704	31	15806	1	46	4	1544	665	5480
D:	292.38	-1704	31	15806	1	46	4	1544	665	5480
D:	293.25	-1704	31	15806	1	46	4	1544	665	5480
D:	294.15	-1704	31	15806	-39	-86	9	1544	665	5480
D:	295.05	-1704	31	15806	-39	-86	9	1544	665	5480
D:	296.00	-1740	93	15320	-39	-86	9	1544	665	5480
D:	297.05	-1740	93	15320	-39	-86	9	1544	665	5480
D:	298.00	-1740	93	15320	-81	-53	-12	1544	665	5480
D:	298.90	-1740	93	15320	-81	-53	-12	1544	665	5480
D:	299.83	-1769	117	15682	-81	-53	-12	1544	665	5480
D:	300.81	-1769	117	15682	-81	-53	-12	1544	665	5480
D:	301.70	-1769	117	15682	-81	2	-20	1544	665	5480
D:	302.59	-1769	117	15682	-130	2	-20	1544	665	5480
D:	303.50	-1592	92	15806	-130	2	-20	1544	665	5480
D:	304.43	-1592	92	15806	-130	2	-20	1544	665	5480
D:	305.35	-1592	92	15806	-130	2	-20	1544	665	5480
D:	306.24	-1592	92	15806	-78	39	-95	1544	665	5480
D:	307.12	-1592	92	15806	-78	39	-95	1537	613	5464
D:	308.20	-1643	24	15649	-78	39	-95	1537	613	5464
D:	309.13	-1643	24	15649	-78	39	-95	1537	613	5464
D:	310.06	-1643	24	15649	42	-27	-54	1537	613	5464
D:	310.94	-1643	24	15649	42	-27	-54	1537	613	5464
D:	311.83	-1783	92	15938	42	-27	-54	1537	613	5464
D:	312.71	-1783	92	15938	42	-27	-54	1537	613	5464
D:	313.58	-1783	92	15938	42	1	-45	1537	613	5464
D:	314.48	-1783	92	15938	-37	1	-45	1537	613	5464
D:	315.38	-1656	155	15948	-37	1	-45	1537	613	5464
D:	316.26	-1656	155	15948	-37	1	-45	1537	613	5464
D:	317.14	-1656	155	15948	-37	1	-45	1537	613	5464
D:	318.00	-1656	155	15948	50	88	-21	1537	613	5464
D:	318.89	-1656	155	15948	50	88	-21	1537	613	5464
D:	319.83	-1713	148	15767	50	88	-21	1537	613	5464
D:	320.71	-1713	148	15767	50	88	-21	1537	613	5464
D:	321.61	-1713	148	15767	50	3	57	1537	613	5464
D:	322.57	-1713	148	15767	-42	3	57	1537	613	5464
D:	323.47	-1549	140	15828	-42	3	57	1537	613	5464
D:	324.34	-1549	140	15828	-42	3	57	1537	613	5464
D:	325.21	-1549	140	15828	-42	3	57	1537	613	5464
D:	326.11	-1549	140	15828	15	-18	-30	1537	613	5464
D:	327.00	-1549	140	15828	15	-18	-30	1537	649	5425
D:	327.90	-1745	124	15766	15	-18	-30	1537	649	5425
D:	328.80	-1745	124	15766	15	-18	-30	1537	649	5425
D:	329.67	-1745	124	15766	15	-40	20	1537	649	5425
D:	330.56	-1745	124	15766	-41	-40	20	1537	649	5425
D:	331.54	-1677	103	15816	-41	-40	20	1537	649	5425
D:	332.61	-1677	103	15816	-41	-40	20	1537	649	5425
D:	333.63	-1677	103	15816	-41	81	6	1537	649	5425
D:	334.57	-1677	103	15816	4	81	6	1537	649	5425
D:	335.44	-1629	84	15632	4	81	6	1537	649	5425
D:	336.50	-1629	84	15632	4	81	6	1537	649	5425
D:	337.54	-1629	84	15632	4	84	-65	1537	649	5425
D:	338.46	-1629	84	15632	-5	84	-65	1537	649	5425
D:	339.34	-1629	99	15640	-5	84	-65	1537	649	5425
D:	340.22	-1677	99	15640	-5	84	-65	1537	649	5425
D:	341.22	-1677	99	15640	-5	84	-65	1537	649	5425
D:	342.17	-1677	99	15640	70	143	-58	1537	649	5425
D:	343.12	-1677	99	15640	70	143	-58	1537	649	5425
D:	344.01	-1657	53	15890	70	143	-58	1537	649	5425
D:	344.91	-1657	53	15890	70	143	-58	1537	649	5425
D:	345.81	-1657	53	15890	70	91	-50	1537	649	5425
D:	346.71	-1657	53	15890	3	91	-50	1526	618	5501
D:	347.57	-1581	55	15526	3	91	-50	1526	618	5501
D:	348.46	-1581	55	15526	3	91	-50	1526	618	5501
D:	349.35	-1581	55	15526	3	91	-50	1526	618	5501
D:	350.25	-1581	55	15526	24	-24	-1	1526	618	5501
D:	351.12	-1581	55	15526	24	-24	-1	1526	618	5501
D:	352.00	-1774	82	15890	24	-24	-1	1526	618	5501
D:	352.90	-1774	82	15890	24	-24	-1	1526	618	5501
D:	353.81	-1774	82	15890	24	122	-68	1526	618	5501
D:	354.67	-1774	82	15890	27	122	-68	1526	618	5501
D:	355.56	-1647	10	15608	27	122	-68	1526	618	5501
D:	356.53	-1647	10	15608	27	122	-68	1526	618	5501
D:	357.54	-1647	10	15608	27	37	10	1526	618	5501
D:	358.57	-1647	10	15608	-3	37	10	1526	618	5501
D:	359.49	-1763	104	15418	-3	37	10	1526	618	5501
D:	360.42	-1763	104	15418	-3	37	10	1526	618	5501
D:	361.33	-1763	104	15418	-3	37	10	1526	618	5501
D:	362.23	-1763	104	15418	-2	170	-48	1526	618	5501
D:	363.12	-1763	104	15418	-2	170	-48	1526	618	5501
D:	364.00	-1734	131	15907	-2	170	-48	1526	618	5501
D:	364.89	-1734	131	15907	-2	170	-48	1526	618	5501
D:	365.81	-1734	131	15907	254	132	-71	1526	618	5501
D:	366.70	-1734	131	15907	44	132	-71	1526	618	5621
D:	367.60	-1677	47	15656	44	132	-71	1526	618	5621
D:	368.51	-1677	47	15656	44	132	-71	1526	618	5621
D:	369.42	-1677	47	15656	44	42	-54	1526	618	5621
D:	370.30	-1677	47	15656	60	42	-54	1526	618	5621
D:	371.30	-1733	130	15747	60	42	-54	1544	651	5621
D:	372.30	-1733	130	15747	60	42	-54	1544	651	5621
