Syntax version=4
Wed May 02 08:30:03 2018
Starting process (2533211 clocks per sec)

LogRawData=false
VarHeader=1
D:		imu_acc_x	imu_acc_y	imu_acc_z	imu_gyro_x	imu_gyro_y	imu_gyro_z	imu_mag_x	imu_mag_y	imu_mag_z	imu_status	imu_temp
D:	time(ms)	(0x20000236,3)	(0x20000238,3)	(0x2000023a,3)	(0x2000022a,3)	(0x2000022c,3)	(0x2000022e,3)	(0x20000230,3)	(0x20000232,3)	(0x20000234,3)	(0x20000120,1)	(0x2000023c,3)
D:	15054.55	-1707	-625	-16174	52	102	-6	-851	-818	-3366	2	42
D:	15056.21	-1707	-625	-16174	-13	58	-76	-851	-782	-3447	3	42
D:	15057.75	-1933	-606	-16298	-13	58	-76	-851	-782	-3447	0	42
D:	15059.39	-1933	-606	-16298	24	15	-122	-851	-782	-3447	1	42
D:	15061.22	-1877	-698	-16325	24	15	-122	-850	-782	-3447	0	42
D:	15062.79	-1877	-698	-16325	24	15	-122	-850	-782	-3447	2	42
D:	15064.37	-1877	-698	-16325	120	-40	-46	-850	-782	-3447	3	42
D:	15066.01	-1835	-603	-16574	120	-40	-46	-850	-782	-3447	2	42
D:	15067.67	-1835	-603	-16574	52	64	-161	-850	-782	-3447	1	42
D:	15069.40	-1996	-706	-16192	52	64	-161	-850	-782	-3447	0	42
D:	15071.00	-1996	-706	-16192	52	54	-159	-850	-782	-3447	2	42
D:	15072.54	-1996	-706	-16192	-36	54	-159	-850	-782	-3447	3	42
D:	15074.11	-1872	-652	-16413	-36	54	-159	-850	-782	-3447	2	42
D:	15075.90	-1872	-652	-16413	-124	64	-47	-850	-782	-3447	1	42
D:	15077.50	-1860	-687	-16330	-124	64	-47	-850	-782	-3447	0	42
D:	15079.09	-1860	-687	-16330	-124	76	-94	-850	-782	-3447	1	42
D:	15080.69	-1860	-687	-16330	-120	76	-94	-847	-821	-3314	3	42
D:	15082.27	-1907	-652	-16448	-120	76	-94	-847	-821	-3314	2	42
D:	15083.87	-1907	-652	-16448	-107	4	-65	-847	-821	-3314	1	42
D:	15085.46	-1703	-590	-16394	-107	4	-65	-847	-821	-3314	0	42
D:	15087.08	-1703	-590	-16394	-107	-37	-108	-847	-821	-3314	1	42
D:	15088.74	-1946	-722	-16179	-166	-37	-108	-847	-821	-3314	3	42
D:	15090.47	-1946	-722	-16179	-166	-37	-108	-847	-821	-3314	2	42
D:	15092.06	-1946	-722	-16179	-276	64	-72	-847	-821	-3314	3	42
D:	15093.67	-1874	-647	-16592	-276	64	-72	-847	-821	-3314	0	42
D:	15095.24	-1874	-647	-16592	-20	46	-134	-847	-821	-3314	1	42
D:	15096.84	-1895	-706	-16480	-184	46	-134	-847	-821	-3314	3	42
D:	15098.48	-1895	-706	-16480	-184	46	-134	-847	-821	-3314	2	42
D:	15100.06	-1895	-706	-16480	-203	-34	-132	-836	-804	-3237	3	42
D:	15101.65	-1899	-613	-16474	-203	-34	-132	-836	-804	-3237	0	42
D:	15103.21	-1899	-613	-16474	-203	64	-18	-836	-804	-3237	1	42
D:	15104.79	-1794	-587	-16557	-218	64	-18	-836	-804	-3237	3	42
D:	15106.37	-1794	-587	-16557	-218	64	-18	-836	-804	-3237	2	42
D:	15107.92	-1794	-587	-16557	-224	85	-75	-836	-804	-3237	1	42
D:	15109.50	-1964	-531	-16370	-224	85	-75	-836	-804	-3237	0	42
D:	15111.09	-1964	-531	-16370	-224	-4	-54	-836	-804	-3237	1	42
D:	15112.65	-1964	-531	-16370	-241	-4	-54	-836	-804	-3237	3	42
D:	15114.21	-1964	-604	-16776	-241	-4	-54	-836	-804	-3237	2	42
D:	15115.76	-1964	-604	-16776	-138	72	-37	-836	-804	-3237	1	42
D:	15117.38	-1819	-580	-16403	-138	72	-37	-836	-804	-3237	0	41
D:	15119.11	-1819	-580	-16403	-138	2	-89	-836	-804	-3237	1	41
D:	15120.77	-1819	-590	-16383	-169	2	-89	-828	-812	-3348	3	41
D:	15122.37	-1822	-590	-16383	-169	2	-89	-828	-812	-3348	2	41
D:	15123.92	-1822	-590	-16383	-75	-7	-58	-828	-812	-3348	1	41
D:	15125.55	-1772	-577	-16117	-75	-7	-58	-828	-812	-3348	0	41
D:	15127.21	-1772	-577	-16117	-75	-32	-81	-828	-812	-3348	1	41
D:	15128.74	-1772	-577	-16117	-10	-32	-81	-828	-812	-3348	3	41
D:	15130.37	-1860	-520	-16173	-10	-32	-81	-828	-812	-3348	2	41
D:	15131.92	-1860	-520	-16173	-2	21	-23	-828	-812	-3348	1	41
D:	15133.52	-1835	-677	-16559	-2	21	-23	-828	-812	-3348	0	41
D:	15135.14	-1835	-677	-16559	-2	6	-90	-828	-812	-3348	1	41
D:	15136.77	-1835	-574	-16063	31	6	-90	-828	-812	-3348	3	41
D:	15138.37	-1960	-574	-16063	31	6	-90	-828	-812	-3348	2	41
D:	15139.90	-1960	-574	-16063	96	112	-93	-844	-778	-3517	1	41
D:	15141.50	-1938	-592	-16393	96	112	-93	-844	-778	-3517	0	43
D:	15143.08	-1938	-592	-16393	96	75	-96	-844	-778	-3517	1	43
D:	15144.67	-1938	-592	-16393	99	75	-96	-844	-778	-3517	3	43
D:	15146.24	-1903	-549	-16331	99	75	-96	-844	-778	-3517	2	43
D:	15147.81	-1903	-549	-16331	79	126	-91	-844	-778	-3517	1	43
D:	15149.38	-1856	-622	-16305	79	126	-91	-844	-778	-3517	0	43
D:	15150.98	-1856	-622	-16305	79	123	-146	-844	-778	-3517	2	43
D:	15152.53	-1856	-622	-16305	185	123	-146	-844	-778	-3517	3	43
D:	15154.06	-1737	-690	-16431	185	123	-146	-844	-778	-3517	2	43
D:	15155.86	-1737	-690	-16431	98	84	-182	-844	-778	-3517	1	43
D:	15157.47	-1824	-589	-16341	98	84	-182	-844	-778	-3517	0	43
D:	15159.07	-1824	-589	-16341	98	64	-141	-844	-778	-3517	1	43
D:	15160.66	-1824	-589	-16341	120	64	-141	-862	-798	-3341	3	43
D:	15162.23	-1812	-725	-16378	120	64	-141	-862	-798	-3341	2	43
D:	15163.89	-1812	-725	-16378	47	58	-46	-862	-798	-3341	1	43
D:	15165.56	-1807	-693	-16573	47	58	-46	-862	-798	-3341	0	43
D:	15167.13	-1807	-693	-16573	47	35	-87	-862	-798	-3341	1	43
D:	15168.77	-1807	-693	-16573	50	35	-87	-862	-798	-3341	3	43
D:	15170.29	-1862	-650	-16183	50	35	-87	-862	-798	-3341	2	43
D:	15171.90	-1862	-650	-16183	79	106	-81	-862	-798	-3341	1	43
D:	15173.48	-1650	-586	-16486	79	106	-81	-862	-798	-3341	0	43
D:	15175.09	-1650	-586	-16486	79	49	-92	-862	-798	-3341	1	43
D:	15176.89	-1868	-621	-16231	55	49	-92	-862	-798	-3341	3	43
D:	15178.48	-1868	-621	-16231	55	49	-92	-862	-798	-3341	2	43
D:	15180.08	-1868	-621	-16231	-64	108	-65	-851	-793	-3475	3	43
D:	15181.89	-1873	-548	-15940	-64	108	-65	-851	-793	-3475	0	43
D:	15183.47	-1873	-548	-15940	-20	80	-78	-851	-793	-3475	1	43
D:	15185.08	-1988	-582	-16310	-20	80	-78	-851	-793	-3475	0	43
D:	15186.90	-1988	-582	-16310	-20	68	-98	-851	-793	-3475	2	43
D:	15188.50	-1988	-582	-16310	-123	68	-98	-851	-793	-3475	3	43
D:	15190.09	-1933	-548	-16271	-123	68	-98	-851	-793	-3475	2	43
D:	15191.65	-1933	-548	-16271	-196	10	10	-851	-793	-3475	1	43
D:	15193.23	-1766	-668	-16219	-196	10	10	-851	-793	-3475	0	43
D:	15194.81	-1766	-668	-16219	-196	10	10	-851	-793	-3475	2	43
D:	15196.47	-1766	-668	-16219	-199	-69	-63	-851	-793	-3475	3	43
D:	15198.07	-1974	-616	-16316	-199	-69	-63	-851	-793	-3475	2	43
D:	15199.68	-1974	-616	-16316	-241	22	-93	-851	-793	-3475	1	43
D:	15201.27	-1841	-609	-16131	-241	22	-93	-853	-816	-3330	0	43
D:	15202.85	-1841	-609	-16131	-241	11	-103	-853	-816	-3330	2	43
D:	15204.46	-1841	-609	-16131	-289	11	-103	-853	-816	-3330	3	43
D:	15206.06	-1918	-601	-16174	-289	11	-103	-853	-816	-3330	2	43
D:	15207.69	-1918	-601	-16174	-206	80	-53	-853	-816	-3330	1	43
D:	15209.30	-1678	-644	-16360	-206	80	-53	-853	-816	-3330	0	43
D:	15210.91	-1678	-644	-16360	-206	-50	-63	-853	-816	-3330	2	43
D:	15212.56	-1678	-644	-16360	-211	-50	-63	-853	-816	-3330	3	43
D:	15214.37	-2049	-610	-16799	-211	-50	-63	-853	-816	-3330	2	43
D:	15215.94	-2049	-610	-16799	-131	-248	-88	-853	-816	-3330	1	43
D:	15217.53	-2005	-490	-16313	-131	-248	-88	-853	-816	-3330	0	43
D:	15219.16	-2005	-490	-16313	-131	37	-65	-853	-816	-3330	1	43
D:	15220.78	-2005	-630	-16293	-120	37	-65	-853	-816	-3409	3	43
D:	15222.37	-1830	-630	-16293	-120	37	-65	-853	-816	-3409	2	43
D:	15223.98	-1830	-630	-16293	-19	-51	-193	-852	-795	-3409	3	43
D:	15225.58	-1826	-589	-16320	-19	-51	-193	-852	-795	-3409	0	43
D:	15227.21	-1826	-589	-16320	-19	-45	-144	-852	-795	-3409	1	43
D:	15228.80	-1993	-457	-16267	-24	-45	-144	-852	-795	-3409	3	43
D:	15230.37	-1993	-457	-16267	-24	-45	-144	-852	-795	-3409	2	43
D:	15231.94	-1993	-457	-16267	14	109	-146	-852	-795	-3409	1	43
D:	15233.55	-1865	-635	-16467	14	109	-146	-852	-795	-3409	0	43
D:	15235.18	-1865	-635	-16467	14	110	-70	-852	-795	-3409	1	43
D:	15236.74	-1865	-635	-16467	46	110	-70	-852	-795	-3409	3	43
D:	15238.37	-1864	-517	-16321	46	110	-70	-852	-795	-3409	2	43
D:	15239.94	-1864	-517	-16321	55	143	-102	-852	-795	-3409	1	43
D:	15241.55	-1728	-687	-16434	55	143	-102	-852	-795	-3409	0	43
D:	15243.19	-1728	-687	-16434	55	41	-145	-852	-795	-3409	1	43
D:	15244.82	-1891	-645	-16513	1	41	-145	-856	-814	-3388	3	43
D:	15246.46	-1891	-645	-16513	1	41	-145	-856	-814	-3388	2	43
D:	15248.23	-1891	-645	-16513	22	50	-50	-856	-814	-3388	3	43
D:	15249.81	-1891	-652	-16328	22	50	-50	-856	-814	-3388	0	43
D:	15251.50	-1891	-652	-16328	39	6	-48	-856	-814	-3388	1	43
D:	15253.21	-1813	-663	-16261	39	6	-48	-856	-814	-3388	0	43
D:	15254.92	-1813	-663	-16261	39	56	-29	-856	-814	-3388	2	43
D:	15256.55	-1813	-663	-16261	-80	56	-29	-856	-814	-3388	3	43
D:	15258.10	-1968	-595	-16306	-80	56	-29	-856	-814	-3388	2	43
D:	15259.68	-1968	-595	-16306	-77	9	-105	-856	-814	-3388	1	43
D:	15261.27	-1733	-582	-16340	-77	9	-105	-856	-814	-3388	0	43
D:	15263.08	-1733	-582	-16340	-77	44	-57	-856	-814	-3388	1	43
D:	15264.64	-1733	-582	-16340	-72	44	-57	-861	-785	-3394	3	43
D:	15266.21	-1930	-661	-16272	-72	44	-57	-861	-785	-3394	2	43
D:	15267.84	-1930	-661	-16272	-122	-4	-102	-861	-785	-3394	1	43
D:	15269.47	-1886	-597	-16280	-122	-4	-102	-861	-785	-3394	0	43
D:	15271.04	-1886	-597	-16280	-122	-86	-98	-861	-785	-3394	1	43
D:	15272.66	-1886	-597	-16280	-159	-86	-98	-861	-785	-3394	3	43
D:	15274.20	-1810	-644	-16405	-159	-86	-98	-861	-785	-3394	2	43
D:	15275.79	-1810	-644	-16405	-132	31	-74	-861	-785	-3394	1	43
D:	15277.57	-1844	-556	-16128	-132	31	-74	-861	-785	-3394	0	43
D:	15279.18	-1844	-556	-16128	-132	-68	-23	-861	-785	-3394	1	43
D:	15280.80	-1881	-598	-16371	-144	-68	-23	-861	-785	-3394	0	43
D:	15282.64	-1881	-598	-16371	-144	-68	-23	-861	-785	-3394	2	43
D:	15284.18	-1881	-598	-16371	-168	20	-16	-859	-810	-3255	3	43
D:	15285.94	-1838	-616	-16336	-168	20	-16	-859	-810	-3255	0	43
D:	15287.55	-1838	-616	-16336	-150	0	-124	-859	-810	-3255	1	43
D:	15289.15	-1973	-663	-16341	-150	0	-124	-859	-810	-3255	0	43
D:	15290.76	-1973	-663	-16341	-150	0	-124	-859	-810	-3255	2	43
D:	15292.37	-1973	-663	-16341	-90	40	-103	-859	-810	-3255	3	43
D:	15293.94	-1901	-524	-16829	-90	40	-103	-859	-810	-3255	0	43
D:	15295.57	-1901	-524	-16829	-211	5	-122	-859	-810	-3255	1	43
D:	15297.17	-1952	-566	-16071	-211	5	-122	-859	-810	-3255	0	43
D:	15298.75	-1952	-566	-16071	-211	5	-122	-859	-810	-3255	2	43
D:	15300.30	-1952	-566	-16071	-117	1	-131	-859	-810	-3255	3	43
D:	15301.93	-1781	-586	-16675	-117	1	-131	-859	-810	-3255	0	43
D:	15303.55	-1781	-586	-16675	29	152	-94	-859	-810	-3255	1	43
D:	15305.39	-1921	-601	-16295	29	152	-94	-843	-782	-3346	0	43
D:	15307.02	-1921	-601	-16295	29	130	-112	-843	-782	-3346	1	43
D:	15308.67	-1921	-601	-16295	-58	130	-112	-843	-782	-3346	3	43
D:	15310.26	-1963	-622	-16214	-58	130	-112	-843	-782	-3346	2	43
D:	15311.93	-1963	-622	-16214	-16	84	-96	-843	-782	-3346	1	43
D:	15313.55	-1941	-589	-16512	-16	84	-96	-843	-782	-3346	0	43
D:	15315.18	-1941	-589	-16512	-16	47	-49	-843	-782	-3346	1	43
D:	15316.75	-1941	-589	-16512	-61	47	-49	-843	-782	-3346	3	43
D:	15318.40	-1993	-539	-16011	-61	47	-49	-843	-782	-3346	2	43
D:	15320.00	-1993	-539	-16011	4	-4	-73	-843	-782	-3346	3	43
D:	15321.67	-1843	-595	-16470	4	-4	-73	-843	-782	-3346	0	43
D:	15323.23	-1843	-595	-16470	4	99	10	-843	-782	-3346	1	43
D:	15325.01	-1958	-697	-16240	8	99	10	-866	-796	-3319	0	43
D:	15326.78	-1958	-697	-16240	8	99	10	-866	-796	-3319	2	43
D:	15328.38	-1958	-697	-16240	61	94	-54	-866	-796	-3319	3	43
D:	15329.95	-1916	-634	-16303	61	94	-54	-866	-796	-3319	0	43
D:	15331.55	-1916	-634	-16303	24	46	-112	-866	-796	-3319	1	43
D:	15333.21	-1766	-712	-16586	24	46	-112	-866	-796	-3319	0	43
D:	15334.74	-1766	-712	-16586	24	46	-112	-866	-796	-3319	2	43
D:	15336.30	-1766	-712	-16586	14	109	-105	-866	-796	-3319	3	43
D:	15337.91	-1883	-687	-16310	14	109	-105	-866	-796	-3319	0	43
D:	15339.50	-1883	-687	-16310	-23	29	-55	-866	-796	-3319	1	43
D:	15341.08	-1966	-638	-16408	-23	29	-55	-866	-796	-3319	0	43
D:	15342.66	-1966	-638	-16408	-23	29	-55	-866	-796	-3319	2	43
D:	15344.22	-1966	-638	-16408	-21	129	-61	-850	-799	-3319	3	43
D:	15345.81	-1778	-646	-16482	-21	129	-61	-850	-799	-3319	0	43
D:	15347.47	-1778	-646	-16482	-132	-22	-32	-850	-799	-3319	1	43
D:	15349.24	-1963	-678	-16269	-132	-22	-32	-850	-799	-3319	0	43
D:	15350.84	-1963	-678	-16269	-132	-22	-32	-850	-799	-3319	2	43
D:	15352.52	-1963	-678	-16269	-59	-13	-58	-850	-799	-3319	3	43
D:	15354.07	-1766	-653	-16391	-59	-13	-58	-850	-799	-3319	2	43
D:	15355.65	-1766	-653	-16391	-33	-50	-77	-850	-799	-3319	1	43
D:	15357.40	-1909	-638	-16227	-33	-50	-77	-850	-799	-3319	0	43
D:	15358.99	-1909	-638	-16227	-33	106	-104	-850	-799	-3319	1	43
D:	15360.66	-1909	-638	-16227	-51	106	-104	-850	-799	-3319	3	43
D:	15362.28	-1691	-603	-16403	-51	106	-104	-850	-799	-3319	2	43
D:	15363.87	-1691	-603	-16403	-29	-78	-188	-859	-818	-3313	1	43
D:	15365.47	-1838	-707	-16486	-29	-78	-188	-859	-818	-3313	0	42
D:	15367.17	-1838	-707	-16486	-29	29	-199	-859	-818	-3313	1	42
D:	15368.77	-1838	-707	-16486	-29	29	-199	-859	-818	-3313	3	42
D:	15370.37	-1990	-613	-16145	-29	29	-199	-859	-818	-3313	2	42
D:	15371.94	-1990	-613	-16145	-20	101	-81	-859	-818	-3313	1	42
D:	15373.55	-1973	-641	-16412	-20	101	-81	-859	-818	-3313	0	42
D:	15375.21	-1973	-641	-16412	-20	22	-123	-859	-818	-3313	1	42
D:	15376.78	-1973	-650	-16111	-84	22	-123	-859	-818	-3313	3	42
D:	15378.37	-1930	-650	-16111	-84	22	-123	-859	-818	-3313	2	42
D:	15380.09	-1930	-650	-16111	-28	52	-44	-859	-818	-3313	3	42
D:	15381.77	-1787	-646	-16686	-28	52	-44	-859	-818	-3313	0	42
D:	15383.41	-1787	-646	-16686	-53	71	-144	-859	-818	-3313	1	42
D:	15384.98	-1735	-579	-16355	-53	71	-144	-859	-818	-3484	3	42
D:	15386.54	-1735	-579	-16355	-53	71	-144	-859	-818	-3484	2	43
D:	15388.08	-1735	-579	-16355	-91	23	-183	-856	-780	-3484	3	43
D:	15389.66	-1902	-528	-16357	-91	23	-183	-856	-780	-3484	0	43
D:	15391.21	-1902	-528	-16357	-91	54	-10	-856	-780	-3484	1	43
D:	15392.74	-1902	-528	-16357	-27	54	-10	-856	-780	-3484	3	43
D:	15394.31	-1726	-652	-16327	-27	54	-10	-856	-780	-3484	2	43
D:	15395.88	-1726	-652	-16327	38	-7	-102	-856	-780	-3484	1	43
D:	15397.48	-1889	-616	-16358	38	-7	-102	-856	-780	-3484	0	43
D:	15399.07	-1889	-616	-16358	38	75	-110	-856	-780	-3484	1	43
D:	15400.66	-1889	-616	-16358	26	75	-110	-856	-780	-3484	3	43
D:	15402.22	-1698	-781	-16755	26	75	-110	-856	-780	-3484	2	43
D:	15403.79	-1698	-781	-16755	5	68	-60	-856	-780	-3484	1	43
D:	15405.37	-1797	-625	-16216	5	68	-60	-856	-780	-3484	0	43
D:	15406.94	-1797	-625	-16216	5	1	-132	-856	-780	-3484	2	43
D:	15408.55	-1797	-625	-16216	24	1	-132	-873	-801	-3301	3	43
D:	15410.20	-1810	-719	-16384	24	1	-132	-873	-801	-3301	2	43
D:	15411.79	-1810	-719	-16384	-35	-76	-44	-873	-801	-3301	1	43
D:	15413.37	-1984	-631	-16683	-35	-76	-44	-873	-801	-3301	0	43
D:	15414.92	-1984	-631	-16683	-35	-19	-128	-873	-801	-3301	2	43
D:	15416.50	-1984	-631	-16683	-60	-19	-128	-873	-801	-3301	3	43
D:	15418.10	-1953	-723	-16342	-60	-19	-128	-873	-801	-3301	2	43
D:	15419.65	-1953	-723	-16342	-125	-43	-97	-873	-801	-3301	1	43
D:	15421.23	-1686	-731	-16464	-125	-43	-97	-873	-801	-3301	0	43
D:	15422.79	-1686	-731	-16464	-125	-43	-97	-873	-801	-3301	2	43
D:	15424.37	-1686	-731	-16464	-77	-13	-19	-873	-801	-3301	3	43
D:	15425.90	-1842	-654	-16368	-77	-13	-19	-873	-801	-3301	0	43
D:	15427.55	-1842	-654	-16368	-116	6	-132	-873	-801	-3301	1	43
D:	15429.18	-1943	-603	-16155	-116	6	-132	-864	-801	-3361	0	43
D:	15430.76	-1943	-603	-16155	-116	6	-132	-864	-801	-3361	2	43
D:	15432.37	-1943	-603	-16155	-46	-2	-52	-864	-801	-3361	3	43
D:	15433.94	-1810	-630	-16614	-46	-2	-52	-864	-801	-3361	0	43
D:	15435.55	-1810	-630	-16614	-98	35	-170	-864	-801	-3361	1	43
D:	15437.14	-1884	-541	-16183	-98	35	-170	-864	-801	-3361	0	43
D:	15438.75	-1884	-541	-16183	-98	35	-170	-864	-801	-3361	2	43
D:	15440.37	-1884	-541	-16183	18	29	-36	-864	-801	-3361	3	43
D:	15441.93	-1813	-670	-16658	18	29	-36	-864	-801	-3361	0	43
D:	15443.50	-1813	-670	-16658	-133	17	-106	-864	-801	-3361	1	43
D:	15445.10	-1890	-565	-16419	-133	17	-106	-864	-801	-3361	0	43
D:	15446.76	-1890	-565	-16419	-133	17	-106	-864	-801	-3361	2	43
D:	15448.37	-1890	-565	-16419	-198	41	-142	-861	-799	-3286	3	43
D:	15449.91	-1936	-487	-16241	-198	41	-142	-861	-799	-3286	0	43
D:	15451.63	-1936	-487	-16241	-92	-17	-39	-861	-799	-3286	1	43
D:	15453.38	-1983	-589	-16375	-92	-17	-39	-861	-799	-3286	0	43
D:	15454.94	-1983	-589	-16375	-92	76	-32	-861	-799	-3286	2	43
D:	15456.55	-1983	-589	-16375	-38	76	-32	-861	-799	-3286	3	43
D:	15458.20	-2003	-512	-16255	-38	76	-32	-861	-799	-3286	2	43
D:	15459.79	-2003	-512	-16255	-15	-10	-85	-861	-799	-3286	1	43
D:	15461.37	-1822	-601	-16344	-15	-10	-85	-861	-799	-3286	0	43
D:	15462.94	-1822	-601	-16344	-15	148	-53	-861	-799	-3286	2	43
D:	15464.55	-1822	-601	-16344	-27	148	-53	-861	-799	-3286	3	43
D:	15466.20	-1877	-589	-16289	-27	148	-53	-861	-799	-3286	2	43
D:	15467.78	-1877	-589	-16289	-49	6	-45	-869	-783	-3120	1	43
D:	15469.47	-1848	-589	-16191	-49	6	-45	-869	-783	-3120	0	43
D:	15471.08	-1848	-589	-16191	-49	54	-67	-869	-783	-3120	1	43
D:	15472.66	-1848	-589	-16191	-43	54	-67	-869	-783	-3120	3	43
D:	15474.23	-1773	-648	-16515	-43	54	-67	-869	-783	-3120	2	43
D:	15475.82	-1773	-648	-16515	-101	58	-100	-869	-783	-3120	1	43
D:	15477.53	-1952	-647	-16318	-101	58	-100	-869	-783	-3120	0	43
D:	15479.28	-1952	-647	-16318	-200	12	-154	-869	-783	-3120	1	43
D:	15480.87	-1762	-566	-16167	-200	12	-154	-869	-783	-3120	0	43
D:	15482.70	-1762	-566	-16167	-200	12	-154	-869	-783	-3120	2	43
D:	15484.27	-1762	-566	-16167	-139	-27	-159	-869	-783	-3120	3	43
D:	15485.84	-1782	-606	-16444	-139	-27	-159	-869	-783	-3120	0	43
D:	15487.47	-1782	-606	-16444	-114	36	-78	-869	-783	-3120	1	43
D:	15489.11	-1885	-539	-16194	-114	36	-78	-874	-802	-3277	0	43
D:	15490.74	-1885	-539	-16194	-114	36	-78	-874	-802	-3277	2	43
D:	15492.37	-1885	-539	-16194	-171	252	-61	-874	-802	-3277	3	43
D:	15493.92	-1698	-607	-16136	-171	252	-61	-874	-802	-3277	0	43
D:	15495.55	-1698	-607	-16136	-246	48	13	-874	-802	-3277	1	43
D:	15497.09	-1889	-715	-16196	-246	48	13	-874	-802	-3277	0	43
D:	15498.66	-1889	-715	-16196	-246	48	13	-874	-802	-3277	2	43
D:	15500.21	-1889	-715	-16196	-77	40	-112	-874	-802	-3277	3	43
D:	15501.76	-1906	-629	-16443	-77	40	-112	-874	-802	-3277	0	43
D:	15503.37	-1906	-629	-16443	-22	6	-57	-874	-802	-3277	1	43
D:	15504.97	-1830	-570	-16401	-22	6	-57	-874	-802	-3277	3	43
D:	15506.55	-1830	-570	-16401	-22	6	-57	-874	-802	-3277	2	43
D:	15508.20	-1830	-570	-16401	-57	58	-38	-866	-797	-3322	3	43
D:	15509.74	-1942	-524	-16198	-57	58	-38	-866	-797	-3322	0	43
D:	15511.37	-1942	-524	-16198	-39	62	-61	-866	-797	-3322	1	43
D:	15512.93	-1768	-592	-16042	-39	62	-61	-866	-797	-3322	3	43
D:	15514.56	-1768	-592	-16042	-39	62	-61	-866	-797	-3322	2	43
D:	15516.13	-1768	-592	-16042	-146	35	-73	-866	-797	-3322	3	43
D:	15517.77	-1914	-551	-16289	-146	35	-73	-866	-797	-3322	0	43
D:	15519.37	-1914	-551	-16289	-220	0	-126	-866	-797	-3322	1	43
D:	15520.93	-1723	-647	-16315	-220	0	-126	-866	-797	-3322	3	43
D:	15522.50	-1723	-647	-16315	-220	0	-126	-866	-797	-3322	2	43
D:	15524.08	-1723	-647	-16315	-148	29	-118	-866	-797	-3322	3	43
D:	15525.67	-1862	-608	-16569	-148	29	-118	-866	-797	-3322	0	43
D:	15527.19	-1862	-608	-16569	-148	24	-66	-866	-797	-3322	1	43
D:	15528.79	-1784	-558	-16151	-105	24	-66	-864	-811	-3309	3	43
D:	15530.38	-1784	-558	-16151	-105	24	-66	-864	-811	-3309	2	43
D:	15532.00	-1784	-558	-16151	-116	6	-57	-864	-811	-3309	3	43
D:	15533.66	-1903	-585	-16546	-116	6	-57	-864	-811	-3309	0	43
D:	15535.23	-1903	-585	-16546	-116	9	5	-864	-811	-3309	1	43
D:	15536.81	-1890	-557	-16343	-105	9	5	-864	-811	-3309	3	43
D:	15538.47	-1890	-557	-16343	-105	9	5	-864	-811	-3309	2	43
D:	15540.08	-1890	-557	-16343	-33	80	-57	-864	-811	-3309	3	43
D:	15541.66	-1562	-646	-16359	-33	80	-57	-864	-811	-3309	0	43
D:	15543.24	-1562	-646	-16359	-33	-33	-171	-864	-811	-3309	1	43
D:	15544.82	-1805	-569	-16150	-53	-33	-171	-864	-811	-3309	3	43
D:	15546.43	-1805	-569	-16150	-53	-33	-171	-864	-811	-3309	2	43
D:	15548.04	-1805	-569	-16150	9	11	-37	-864	-811	-3181	3	43
D:	15549.66	-1925	-627	-16153	9	11	-37	-864	-811	-3181	0	43
D:	15551.21	-1925	-627	-16153	9	57	-168	-864	-811	-3181	1	43
D:	15552.77	-1925	-555	-16521	76	57	-168	-868	-782	-3181	3	43
D:	15554.37	-1673	-555	-16521	76	57	-168	-868	-782	-3181	2	43
D:	15556.11	-1673	-555	-16521	-5	83	-97	-868	-782	-3181	3	43
D:	15557.76	-2044	-593	-16356	-5	83	-97	-868	-782	-3181	0	43
D:	15559.37	-2044	-593	-16356	94	-216	-82	-868	-782	-3181	1	43
D:	15560.98	-1780	-715	-16554	94	-216	-82	-868	-782	-3181	0	43
D:	15562.80	-1780	-715	-16554	94	-216	-82	-868	-782	-3181	2	43
D:	15564.37	-1780	-715	-16554	72	35	-34	-868	-782	-3181	3	43
D:	15566.04	-1941	-621	-16338	72	35	-34	-868	-782	-3181	2	43
D:	15567.68	-1941	-621	-16338	5	62	-112	-868	-782	-3181	1	43
D:	15569.41	-1836	-582	-16203	5	62	-112	-868	-782	-3181	0	42
D:	15570.97	-1836	-582	-16203	5	-11	-43	-868	-782	-3181	2	42
D:	15572.55	-1836	-582	-16203	-37	-11	-43	-861	-807	-3228	3	42
D:	15574.21	-1713	-739	-16612	-37	-11	-43	-861	-807	-3228	2	42
D:	15575.88	-1713	-739	-16612	-61	-24	-183	-861	-807	-3228	3	42
D:	15577.62	-1941	-568	-16107	-61	-24	-183	-861	-807	-3228	0	42
D:	15579.19	-1941	-568	-16107	-61	13	-67	-861	-807	-3228	1	42
D:	15580.79	-1941	-695	-16620	-98	13	-67	-861	-807	-3228	3	42
D:	15582.37	-1808	-695	-16620	-98	13	-67	-861	-807	-3228	2	42
D:	15583.92	-1808	-695	-16620	-85	-7	-81	-861	-807	-3228	1	42
D:	15585.55	-1986	-650	-16414	-85	-7	-81	-861	-807	-3228	0	42
D:	15587.14	-1986	-650	-16414	-85	17	-125	-861	-807	-3228	1	42
D:	15588.76	-1986	-589	-16394	-89	17	-125	-861	-807	-3228	3	42
D:	15590.37	-1836	-589	-16394	-89	17	-125	-861	-807	-3228	2	42
D:	15592.09	-1836	-589	-16394	-175	-15	-86	-854	-790	-3435	3	42
D:	15593.80	-2052	-602	-16278	-175	-15	-86	-854	-790	-3435	0	42
